payload_size delay num_messages message_id arrival_rank rtt_ms
20000000 none 1 0 0 4892.72
20000000 none 1 0 0 4787.78
20000000 none 1 0 0 4599.76
20000000 none 1 0 0 4170.23
20000000 none 1 0 0 4385.73
20000000 none 1 0 0 4748.7
20000000 none 1 0 0 4576.72
20000000 none 1 0 0 4718.53
20000000 none 1 0 0 4749.62
20000000 none 1 0 0 4789.21
20000000 none 1 0 0 4370.96
20000000 none 1 0 0 4140.86
20000000 none 1 0 0 4802.58
20000000 none 1 0 0 4527.37
20000000 none 1 0 0 4822.56
20000000 none 1 0 0 4877.66
20000000 none 1 0 0 4682.98
20000000 none 1 0 0 4291.59
20000000 none 1 0 0 4629.25
20000000 none 1 0 0 4691.82
20000000 none 1 0 0 4538.79
20000000 none 1 0 0 4364.27
20000000 none 1 0 0 4693.56
20000000 none 1 0 0 4726.85
20000000 none 1 0 0 4553.51
40000000 none 1 0 0 10278.2
40000000 none 1 0 0 9978.97
40000000 none 1 0 0 10161
40000000 none 1 0 0 10693.3
40000000 none 1 0 0 10460.5
40000000 none 1 0 0 9689.67
40000000 none 1 0 0 9713.33
40000000 none 1 0 0 11021.5
40000000 none 1 0 0 9593.53
40000000 none 1 0 0 10654.6
40000000 none 1 0 0 9532.84
40000000 none 1 0 0 10642.9
40000000 none 1 0 0 10706.6
40000000 none 1 0 0 10487
40000000 none 1 0 0 10986.4
40000000 none 1 0 0 9572
40000000 none 1 0 0 9686.89
40000000 none 1 0 0 9361.72
40000000 none 1 0 0 10157.6
40000000 none 1 0 0 10416.2
40000000 none 1 0 0 10506.7
40000000 none 1 0 0 10116.6
40000000 none 1 0 0 10443.4
40000000 none 1 0 0 10546.8
40000000 none 1 0 0 10460.6
40000000 none 1 0 0 10411.4
40000000 none 1 0 0 9723.48
40000000 none 1 0 0 10437
40000000 none 1 0 0 10525.2
40000000 none 1 0 0 10358.9
80000000 none 1 0 0 19774.1
80000000 none 1 0 0 30168.2
80000000 none 1 0 0 20189
80000000 none 1 0 0 20998.9
80000000 none 1 0 0 28807
80000000 none 1 0 0 29983.7
80000000 none 1 0 0 27470.1
80000000 none 1 0 0 28572.4
80000000 none 1 0 0 19405.1
80000000 none 1 0 0 23714.6
80000000 none 1 0 0 39043
80000000 none 1 0 0 29284.6
80000000 none 1 0 0 25055.5
80000000 none 1 0 0 28025.6
80000000 none 1 0 0 23120.7
80000000 none 1 0 0 26201.1
80000000 none 1 0 0 28940.9
80000000 none 1 0 0 26292.3
80000000 none 1 0 0 27582.6
80000000 none 1 0 0 28076.9
80000000 none 1 0 0 29036.4
80000000 none 1 0 0 22611.1
80000000 none 1 0 0 24564.3
80000000 none 1 0 0 26551.9
80000000 none 1 0 0 27142.7
80000000 none 1 0 0 30126.3
80000000 none 1 0 0 26839.1
80000000 none 1 0 0 27402.3
80000000 none 1 0 0 26200
80000000 none 1 0 0 19460.8
10 constant 10 1 0 18.7019
10 constant 10 2 1 24.1897
10 constant 10 6 2 33.3959
10 constant 10 9 3 43.3758
10 constant 10 4 4 38.7438
10 constant 10 0 5 52.0476
10 constant 10 3 6 60.1538
10 constant 10 7 7 70.9304
10 constant 10 5 8 61.9321
10 constant 10 8 9 70.8677
10 constant 10 4 0 13.9414
10 constant 10 1 1 14.2754
10 constant 10 7 2 18.7565
10 constant 10 8 3 27.8441
10 constant 10 0 4 34.6995
10 constant 10 2 5 39.0255
10 constant 10 3 6 40.4592
10 constant 10 5 7 41.3431
10 constant 10 6 8 58.4704
10 constant 10 9 9 61.2768
10 constant 10 2 0 17.5314
10 constant 10 3 1 17.0903
10 constant 10 5 2 18.507
10 constant 10 6 3 26.2626
10 constant 10 9 4 38.2542
10 constant 10 4 5 43.0323
10 constant 10 1 6 40.847
10 constant 10 7 7 59.525
10 constant 10 8 8 61.8608
10 constant 10 0 9 66.6934
10 constant 10 0 0 14.6068
10 constant 10 2 1 25.2522
10 constant 10 3 2 22.9834
10 constant 10 5 3 26.1527
10 constant 10 6 4 28.0586
10 constant 10 9 5 42.0968
10 constant 10 4 6 43.3099
10 constant 10 1 7 45.7101
10 constant 10 7 8 61.1505
10 constant 10 8 9 65.2517
10 constant 10 1 0 6.33499
10 constant 10 3 1 11.8627
10 constant 10 5 2 10.8516
10 constant 10 6 3 9.28985
10 constant 10 9 4 19.7001
10 constant 10 4 5 17.2383
10 constant 10 7 6 25.2463
10 constant 10 0 7 16.9279
10 constant 10 8 8 26.568
10 constant 10 2 9 23.6244
10 constant 10 5 0 16.7682
10 constant 10 6 1 17.4273
10 constant 10 4 2 30.7501
10 constant 10 1 3 23.1392
10 constant 10 0 4 31.209
10 constant 10 8 5 45.6529
10 constant 10 2 6 45.6195
10 constant 10 3 7 58.1443
10 constant 10 7 8 53.0718
10 constant 10 9 9 57.4378
10 constant 10 3 0 17.3965
10 constant 10 6 1 16.5158
10 constant 10 9 2 28.7702
10 constant 10 5 3 32.9686
10 constant 10 4 4 39.5135
10 constant 10 1 5 34.9737
10 constant 10 7 6 50.9559
10 constant 10 0 7 60.0402
10 constant 10 2 8 56.5395
10 constant 10 8 9 62.1299
10 constant 10 1 0 11.9554
10 constant 10 3 1 19.0075
10 constant 10 9 2 19.5867
10 constant 10 6 3 22.5206
10 constant 10 4 4 33.2522
10 constant 10 7 5 30.5216
10 constant 10 0 6 48.9411
10 constant 10 8 7 53.2438
10 constant 10 2 8 49.5329
10 constant 10 5 9 53.0396
10 constant 10 2 0 19.1188
10 constant 10 3 1 16.2041
10 constant 10 5 2 19.9695
10 constant 10 9 3 35.5508
10 constant 10 4 4 34.5663
10 constant 10 6 5 36.1751
10 constant 10 1 6 39.3895
10 constant 10 0 7 56.4507
10 constant 10 7 8 59.7318
10 constant 10 8 9 68.8244
10 constant 10 1 0 12.8308
10 constant 10 0 1 19.0663
10 constant 10 7 2 28.881
10 constant 10 8 3 29.9969
10 constant 10 2 4 30.2901
10 constant 10 3 5 45.0963
10 constant 10 9 6 47.7622
10 constant 10 5 7 46.3891
10 constant 10 4 8 58.0304
10 constant 10 6 9 62.6713
10 constant 4 3 0 10.0598
10 constant 4 1 1 5.99786
10 constant 4 0 2 8.04814
10 constant 4 2 3 39.9786
10 constant 4 1 0 8.68563
10 constant 4 0 1 7.41329
10 constant 4 2 2 7.17139
10 constant 4 3 3 8.30719
10 constant 4 0 0 10.4205
10 constant 4 2 1 7.25115
10 constant 4 3 2 7.72225
10 constant 4 1 3 27.0296
10 constant 4 3 0 9.22502
10 constant 4 1 1 5.74052
10 constant 4 0 2 7.75863
10 constant 4 2 3 20.3097
10 constant 4 3 0 10.2576
10 constant 4 1 1 7.59448
10 constant 4 0 2 7.53557
10 constant 4 2 3 8.47128
10 constant 4 3 0 9.53566
10 constant 4 0 1 8.43663
10 constant 4 2 2 6.36507
10 constant 4 1 3 48.8773
10 constant 4 1 0 3.98769
10 constant 4 0 1 4.35414
10 constant 4 3 2 6.82686
10 constant 4 2 3 12.8991
10 constant 4 1 0 8.4494
10 constant 4 0 1 7.58687
10 constant 4 2 2 8.61412
10 constant 4 3 3 8.98593
10 constant 4 2 0 7.42618
10 constant 4 3 1 8.19642
10 constant 4 0 2 7.54976
10 constant 4 1 3 34.5766
10 constant 4 1 0 8.08913
10 constant 4 0 1 8.35994
10 constant 4 3 2 9.90588
10 constant 4 2 3 31.241
10 constant 1 0 0 6.35898
10 constant 1 0 0 6.32679
10 constant 1 0 0 6.83874
10 constant 1 0 0 6.73375
10 constant 1 0 0 6.76303
10 constant 1 0 0 6.48177
10 constant 1 0 0 6.82806
10 constant 1 0 0 6.80118
10 constant 1 0 0 6.70801
10 constant 1 0 0 6.61616
50 constant 10 1 0 16.1176
50 constant 10 6 1 23.0478
50 constant 10 5 2 31.3922
50 constant 10 2 3 33.1233
50 constant 10 3 4 44.7309
50 constant 10 4 5 47.9169
50 constant 10 0 6 42.2348
50 constant 10 8 7 61.9768
50 constant 10 7 8 64.4613
50 constant 10 9 9 70.1152
50 constant 10 4 0 18.3403
50 constant 10 6 1 15.471
50 constant 10 5 2 23.3794
50 constant 10 0 3 24.5145
50 constant 10 8 4 32.8898
50 constant 10 7 5 47.2638
50 constant 10 2 6 44.5171
50 constant 10 3 7 47.5083
50 constant 10 9 8 57.6628
50 constant 10 1 9 57.6611
50 constant 10 6 0 16.3912
50 constant 10 5 1 22.7455
50 constant 10 0 2 22.9046
50 constant 10 8 3 30.0053
50 constant 10 7 4 30.2618
50 constant 10 2 5 40.941
50 constant 10 3 6 49.3774
50 constant 10 4 7 50.1386
50 constant 10 9 8 61.551
50 constant 10 1 9 61.4539
50 constant 10 1 0 14.195
50 constant 10 6 1 20.8834
50 constant 10 0 2 23.2189
50 constant 10 8 3 37.0305
50 constant 10 2 4 31.4457
50 constant 10 4 5 36.4662
50 constant 10 3 6 39.9867
50 constant 10 9 7 54.1081
50 constant 10 5 8 51.7835
50 constant 10 7 9 59.0446
50 constant 10 2 0 14.0051
50 constant 10 4 1 15.6146
50 constant 10 9 2 26.1481
50 constant 10 3 3 32.9522
50 constant 10 1 4 29.3609
50 constant 10 5 5 42.9019
50 constant 10 6 6 41.3571
50 constant 10 0 7 47.7596
50 constant 10 8 8 58.8645
50 constant 10 7 9 66.1572
50 constant 10 3 0 13.6985
50 constant 10 1 1 16.4627
50 constant 10 6 2 23.1479
50 constant 10 2 3 19.7694
50 constant 10 7 4 35.5912
50 constant 10 4 5 30.6779
50 constant 10 9 6 39.093
50 constant 10 5 7 45.7525
50 constant 10 0 8 49.317
50 constant 10 8 9 57.7029
50 constant 10 2 0 11.8493
50 constant 10 7 1 22.1658
50 constant 10 9 2 23.969
50 constant 10 1 3 20.6243
50 constant 10 6 4 30.8554
50 constant 10 5 5 33.5597
50 constant 10 0 6 43.5645
50 constant 10 8 7 54.5599
50 constant 10 4 8 51.3418
50 constant 10 3 9 56.2501
50 constant 10 0 0 13.2677
50 constant 10 2 1 15.5912
50 constant 10 4 2 17.5393
50 constant 10 9 3 26.7668
50 constant 10 3 4 33.8211
50 constant 10 1 5 27.9746
50 constant 10 6 6 39.5846
50 constant 10 5 7 43.3716
50 constant 10 8 8 55.9667
50 constant 10 7 9 60.3921
50 constant 10 2 0 13.2347
50 constant 10 4 1 17.6765
50 constant 10 1 2 14.7795
50 constant 10 6 3 26.7664
50 constant 10 5 4 30.2089
50 constant 10 0 5 35.728
50 constant 10 8 6 49.4658
50 constant 10 7 7 47.8466
50 constant 10 9 8 54.2532
50 constant 10 3 9 55.5848
50 constant 10 1 0 17.9108
50 constant 10 5 1 19.5418
50 constant 10 0 2 28.1538
50 constant 10 6 3 26.009
50 constant 10 8 4 38.8857
50 constant 10 2 5 35.764
50 constant 10 7 6 42.2854
50 constant 10 4 7 55.3482
50 constant 10 9 8 63.9433
50 constant 10 3 9 63.4447
50 constant 4 2 0 7.5604
50 constant 4 3 1 8.30317
50 constant 4 0 2 8.67935
50 constant 4 1 3 21.963
50 constant 4 3 0 28.1983
50 constant 4 1 1 24.522
50 constant 4 0 2 31.0291
50 constant 4 2 3 67.3548
50 constant 4 1 0 8.2546
50 constant 4 0 1 9.3223
50 constant 4 2 2 7.24783
50 constant 4 3 3 7.91301
50 constant 4 1 0 8.12501
50 constant 4 0 1 8.78467
50 constant 4 2 2 8.2967
50 constant 4 3 3 9.74159
50 constant 4 0 0 8.64188
50 constant 4 2 1 6.5791
50 constant 4 3 2 9.30481
50 constant 4 1 3 6.47289
50 constant 4 3 0 10.1177
50 constant 4 1 1 9.11325
50 constant 4 0 2 8.302
50 constant 4 2 3 6.28303
50 constant 4 3 0 9.30287
50 constant 4 0 1 7.12953
50 constant 4 2 2 5.98619
50 constant 4 1 3 12.9875
50 constant 4 3 0 10.5003
50 constant 4 1 1 8.61531
50 constant 4 0 2 9.10588
50 constant 4 2 3 25.4792
50 constant 4 1 0 7.81333
50 constant 4 0 1 8.27241
50 constant 4 3 2 10.0808
50 constant 4 2 3 20.8609
50 constant 4 0 0 8.73245
50 constant 4 2 1 5.80442
50 constant 4 3 2 7.97378
50 constant 4 1 3 27.6729
50 constant 1 0 0 6.61318
50 constant 1 0 0 6.98258
50 constant 1 0 0 6.51097
50 constant 1 0 0 6.87296
50 constant 1 0 0 6.72028
50 constant 1 0 0 6.73281
50 constant 1 0 0 6.82682
50 constant 1 0 0 6.75141
50 constant 1 0 0 6.68554
50 constant 1 0 0 7.02173
100 constant 10 2 0 20.8657
100 constant 10 1 1 17.8607
100 constant 10 6 2 24.0795
100 constant 10 3 3 32.3258
100 constant 10 0 4 39.7045
100 constant 10 8 5 43.5055
100 constant 10 7 6 58.2034
100 constant 10 4 7 56.5413
100 constant 10 5 8 61.399
100 constant 10 9 9 67.4124
100 constant 10 2 0 13.7102
100 constant 10 9 1 18.3156
100 constant 10 3 2 21.0401
100 constant 10 1 3 21.9365
100 constant 10 0 4 35.8481
100 constant 10 6 5 34.9942
100 constant 10 5 6 36.0963
100 constant 10 8 7 56.0131
100 constant 10 7 8 57.7302
100 constant 10 4 9 54.9129
100 constant 10 5 0 13.9023
100 constant 10 2 1 16.8854
100 constant 10 4 2 25.9634
100 constant 10 9 3 28.6906
100 constant 10 3 4 29.8104
100 constant 10 0 5 40.6216
100 constant 10 6 6 36.0798
100 constant 10 8 7 52.1635
100 constant 10 7 8 55.4969
100 constant 10 1 9 57.5013
100 constant 10 0 0 19.6628
100 constant 10 6 1 17.7625
100 constant 10 5 2 20.9419
100 constant 10 8 3 36.8793
100 constant 10 2 4 28.0864
100 constant 10 7 5 35.6328
100 constant 10 4 6 44.2586
100 constant 10 9 7 55.2598
100 constant 10 3 8 59.0442
100 constant 10 1 9 67.7193
100 constant 10 6 0 17.1726
100 constant 10 2 1 19.6185
100 constant 10 4 2 26.1141
100 constant 10 9 3 31.5179
100 constant 10 3 4 39.0721
100 constant 10 1 5 33.8414
100 constant 10 0 6 38.9635
100 constant 10 8 7 52.814
100 constant 10 7 8 60.0275
100 constant 10 5 9 59.643
100 constant 10 8 0 17.7125
100 constant 10 2 1 17.8626
100 constant 10 4 2 26.8546
100 constant 10 9 3 34.6261
100 constant 10 1 4 27.6253
100 constant 10 3 5 42.7272
100 constant 10 0 6 40.8371
100 constant 10 6 7 41.8456
100 constant 10 5 8 57.1142
100 constant 10 7 9 58.2868
100 constant 10 6 0 14.2364
100 constant 10 8 1 19.5206
100 constant 10 4 2 23.6786
100 constant 10 3 3 30.9775
100 constant 10 1 4 26.598
100 constant 10 0 5 39.8099
100 constant 10 5 6 32.8382
100 constant 10 2 7 41.4649
100 constant 10 7 8 57.7704
100 constant 10 9 9 56.1565
100 constant 10 6 0 18.1882
100 constant 10 2 1 22.5891
100 constant 10 7 2 28.3666
100 constant 10 4 3 30.1315
100 constant 10 9 4 39.6037
100 constant 10 1 5 34.1943
100 constant 10 3 6 44.1565
100 constant 10 0 7 45.8077
100 constant 10 8 8 54.4155
100 constant 10 5 9 66.4212
100 constant 10 1 0 15.2393
100 constant 10 3 1 22.5233
100 constant 10 0 2 21.001
100 constant 10 6 3 22.743
100 constant 10 5 4 24.6162
100 constant 10 2 5 35.2734
100 constant 10 7 6 36.8451
100 constant 10 4 7 42.2522
100 constant 10 9 8 38.8127
100 constant 10 8 9 42.7025
100 constant 10 6 0 19.4189
100 constant 10 5 1 18.555
100 constant 10 2 2 24.1925
100 constant 10 7 3 34.644
100 constant 10 4 4 34.7254
100 constant 10 9 5 47.0508
100 constant 10 1 6 40.2722
100 constant 10 3 7 54.3345
100 constant 10 0 8 67.9314
100 constant 10 8 9 63.2591
100 constant 4 2 0 4.82819
100 constant 4 3 1 6.25194
100 constant 4 1 2 3.7529
100 constant 4 0 3 6.45759
100 constant 4 1 0 7.9298
100 constant 4 0 1 7.47034
100 constant 4 2 2 8.19765
100 constant 4 3 3 9.32797
100 constant 4 1 0 7.77459
100 constant 4 0 1 8.67992
100 constant 4 2 2 8.74154
100 constant 4 3 3 9.00882
100 constant 4 2 0 8.44201
100 constant 4 3 1 9.37579
100 constant 4 0 2 7.92197
100 constant 4 1 3 23.5104
100 constant 4 3 0 10.4349
100 constant 4 1 1 9.17231
100 constant 4 0 2 10.7025
100 constant 4 2 3 20.2665
100 constant 4 0 0 7.88328
100 constant 4 2 1 8.79218
100 constant 4 3 2 8.99727
100 constant 4 1 3 22.9791
100 constant 4 3 0 10.523
100 constant 4 0 1 6.84307
100 constant 4 2 2 28.3853
100 constant 4 1 3 31.8842
100 constant 4 3 0 11.1341
100 constant 4 1 1 10.6833
100 constant 4 0 2 9.95926
100 constant 4 2 3 26.1481
100 constant 4 3 0 10.6583
100 constant 4 1 1 9.32875
100 constant 4 0 2 10.7302
100 constant 4 2 3 8.31331
100 constant 4 3 0 10.4334
100 constant 4 0 1 8.28387
100 constant 4 2 2 8.92284
100 constant 4 1 3 10.4235
100 constant 1 0 0 6.32478
100 constant 1 0 0 4.84906
100 constant 1 0 0 6.35529
100 constant 1 0 0 6.60232
100 constant 1 0 0 6.62023
100 constant 1 0 0 6.60606
100 constant 1 0 0 6.59897
100 constant 1 0 0 6.67125
100 constant 1 0 0 6.3523
100 constant 1 0 0 6.75114
500 constant 10 1 0 15.5654
500 constant 10 2 1 22.3736
500 constant 10 6 2 30.1447
500 constant 10 4 3 47.084
500 constant 10 5 4 39.9472
500 constant 10 0 5 51.6576
500 constant 10 3 6 64.0373
500 constant 10 7 7 64.689
500 constant 10 8 8 65.6081
500 constant 10 9 9 70.4516
500 constant 10 6 0 12.9643
500 constant 10 1 1 14.9586
500 constant 10 0 2 23.5322
500 constant 10 3 3 32.8394
500 constant 10 8 4 38.2051
500 constant 10 2 5 30.9655
500 constant 10 4 6 42.2028
500 constant 10 5 7 49.4642
500 constant 10 9 8 57.2144
500 constant 10 7 9 55.1151
500 constant 10 2 0 16.6213
500 constant 10 4 1 17.4634
500 constant 10 6 2 22.3134
500 constant 10 9 3 33.3315
500 constant 10 1 4 30.9802
500 constant 10 0 5 41.1541
500 constant 10 3 6 48.6292
500 constant 10 8 7 49.6663
500 constant 10 5 8 54.8487
500 constant 10 7 9 59.041
500 constant 10 6 0 15.3324
500 constant 10 1 1 16.0987
500 constant 10 0 2 26.5041
500 constant 10 3 3 29.4573
500 constant 10 8 4 33.8212
500 constant 10 2 5 28.5972
500 constant 10 4 6 41.0663
500 constant 10 9 7 51.1975
500 constant 10 5 8 58.1635
500 constant 10 7 9 55.8405
500 constant 10 2 0 14.9745
500 constant 10 9 1 20.7508
500 constant 10 5 2 26.1433
500 constant 10 1 3 26.7524
500 constant 10 7 4 38.852
500 constant 10 0 5 37.2102
500 constant 10 3 6 45.6658
500 constant 10 8 7 49.2222
500 constant 10 4 8 54.9828
500 constant 10 6 9 58.6559
500 constant 10 8 0 24.5516
500 constant 10 2 1 21.2301
500 constant 10 4 2 28.5263
500 constant 10 6 3 38.8885
500 constant 10 9 4 38.9595
500 constant 10 5 5 41.9033
500 constant 10 1 6 43.4985
500 constant 10 7 7 53.2402
500 constant 10 0 8 51.5134
500 constant 10 3 9 61.0206
500 constant 10 1 0 10.8005
500 constant 10 2 1 15.7109
500 constant 10 4 2 28.1778
500 constant 10 9 3 31.7266
500 constant 10 6 4 31.8466
500 constant 10 5 5 33.5467
500 constant 10 7 6 43.7702
500 constant 10 0 7 49.3502
500 constant 10 3 8 57.9146
500 constant 10 8 9 60.2113
500 constant 10 8 0 11.4405
500 constant 10 2 1 8.69785
500 constant 10 4 2 17.0002
500 constant 10 9 3 17.4024
500 constant 10 1 4 13.0551
500 constant 10 5 5 16.3622
500 constant 10 7 6 26.6651
500 constant 10 0 7 22.357
500 constant 10 3 8 26.7148
500 constant 10 6 9 37.2165
500 constant 10 8 0 22.0123
500 constant 10 2 1 18.1752
500 constant 10 4 2 31.0801
500 constant 10 9 3 37.0043
500 constant 10 6 4 31.3223
500 constant 10 1 5 35.0218
500 constant 10 5 6 46.4598
500 constant 10 7 7 55.076
500 constant 10 0 8 60.0556
500 constant 10 3 9 70.0923
500 constant 10 8 0 23.5346
500 constant 10 2 1 23.5498
500 constant 10 4 2 26.0699
500 constant 10 9 3 38.0439
500 constant 10 1 4 30.6685
500 constant 10 6 5 40.5419
500 constant 10 5 6 46.0061
500 constant 10 7 7 63.8283
500 constant 10 0 8 56.4525
500 constant 10 3 9 63.5929
500 constant 4 2 0 7.74004
500 constant 4 3 1 10.7156
500 constant 4 0 2 11.6488
500 constant 4 1 3 24.1673
500 constant 4 3 0 10.5084
500 constant 4 0 1 9.18859
500 constant 4 1 2 30.262
500 constant 4 2 3 43.5337
500 constant 4 3 0 9.33784
500 constant 4 1 1 10.2885
500 constant 4 0 2 13.5026
500 constant 4 2 3 35.2196
500 constant 4 2 0 7.84269
500 constant 4 3 1 10.8369
500 constant 4 0 2 9.36971
500 constant 4 1 3 32.5517
500 constant 4 2 0 15.3053
500 constant 4 3 1 10.1775
500 constant 4 0 2 10.598
500 constant 4 1 3 35.526
500 constant 4 1 0 7.82927
500 constant 4 0 1 9.40471
500 constant 4 3 2 10.3154
500 constant 4 2 3 39.4114
500 constant 4 2 0 8.10241
500 constant 4 3 1 10.6445
500 constant 4 1 2 11.6171
500 constant 4 0 3 11.9003
500 constant 4 0 0 8.67841
500 constant 4 2 1 9.77738
500 constant 4 3 2 10.6133
500 constant 4 1 3 25.1218
500 constant 4 3 0 9.84282
500 constant 4 1 1 10.4681
500 constant 4 0 2 13.8971
500 constant 4 2 3 28.0128
500 constant 4 2 0 8.12515
500 constant 4 3 1 11.1786
500 constant 4 1 2 12.355
500 constant 4 0 3 12.351
500 constant 1 0 0 7.58571
500 constant 1 0 0 6.38359
500 constant 1 0 0 6.83142
500 constant 1 0 0 6.39627
500 constant 1 0 0 6.66186
500 constant 1 0 0 6.48205
500 constant 1 0 0 6.9704
500 constant 1 0 0 6.64626
500 constant 1 0 0 7.20469
500 constant 1 0 0 6.37827
1000 constant 10 1 0 18.3359
1000 constant 10 2 1 25.9175
1000 constant 10 0 2 32.2493
1000 constant 10 6 3 40.9503
1000 constant 10 5 4 42.1615
1000 constant 10 3 5 60.2226
1000 constant 10 4 6 64.1805
1000 constant 10 7 7 70.8497
1000 constant 10 8 8 82.5108
1000 constant 10 9 9 76.4293
1000 constant 10 6 0 15.9817
1000 constant 10 5 1 19.7253
1000 constant 10 2 2 15.0486
1000 constant 10 4 3 29.1069
1000 constant 10 1 4 23.4262
1000 constant 10 9 5 41.6918
1000 constant 10 0 6 40.1459
1000 constant 10 7 7 46.6257
1000 constant 10 3 8 53.8615
1000 constant 10 8 9 55.9208
1000 constant 10 8 0 21.7231
1000 constant 10 2 1 18.4583
1000 constant 10 4 2 28.182
1000 constant 10 1 3 27.5999
1000 constant 10 9 4 43.172
1000 constant 10 0 5 41.5779
1000 constant 10 7 6 55.2332
1000 constant 10 6 7 53.134
1000 constant 10 3 8 68.8047
1000 constant 10 5 9 61.236
1000 constant 10 2 0 15.9727
1000 constant 10 4 1 18.7204
1000 constant 10 1 2 24.4816
1000 constant 10 6 3 25.5778
1000 constant 10 3 4 35.0051
1000 constant 10 5 5 39.809
1000 constant 10 8 6 41.654
1000 constant 10 9 7 48.2073
1000 constant 10 0 8 57.6872
1000 constant 10 7 9 59.3318
1000 constant 10 2 0 16.7255
1000 constant 10 1 1 18.0578
1000 constant 10 0 2 22.5402
1000 constant 10 7 3 29.2159
1000 constant 10 6 4 30.7588
1000 constant 10 3 5 41.4059
1000 constant 10 5 6 44.164
1000 constant 10 8 7 51.0704
1000 constant 10 4 8 56.1996
1000 constant 10 9 9 61.2682
1000 constant 10 2 0 11.259
1000 constant 10 1 1 16.7603
1000 constant 10 6 2 18.9354
1000 constant 10 5 3 22.4433
1000 constant 10 8 4 29.6549
1000 constant 10 4 5 30.6157
1000 constant 10 9 6 41.4112
1000 constant 10 0 7 43.132
1000 constant 10 7 8 53.9582
1000 constant 10 3 9 54.2701
1000 constant 10 6 0 14.9527
1000 constant 10 5 1 22.351
1000 constant 10 8 2 27.6799
1000 constant 10 2 3 19.774
1000 constant 10 4 4 29.8467
1000 constant 10 1 5 31.2571
1000 constant 10 9 6 50.8199
1000 constant 10 0 7 51.232
1000 constant 10 7 8 57.1562
1000 constant 10 3 9 56.4547
1000 constant 10 2 0 14.8989
1000 constant 10 1 1 17.167
1000 constant 10 0 2 24.5329
1000 constant 10 6 3 27.4295
1000 constant 10 3 4 34.9321
1000 constant 10 5 5 39.0576
1000 constant 10 8 6 49.1824
1000 constant 10 4 7 48.08
1000 constant 10 9 8 55.6638
1000 constant 10 7 9 56.4684
1000 constant 10 2 0 12.3811
1000 constant 10 1 1 16.9524
1000 constant 10 0 2 24.5039
1000 constant 10 6 3 28.3051
1000 constant 10 3 4 31.2883
1000 constant 10 5 5 37.7478
1000 constant 10 8 6 44.4863
1000 constant 10 4 7 44.8292
1000 constant 10 9 8 56.298
1000 constant 10 7 9 57.9465
1000 constant 10 2 0 16.8213
1000 constant 10 4 1 21.8169
1000 constant 10 1 2 23.4103
1000 constant 10 0 3 28.9812
1000 constant 10 7 4 39.927
1000 constant 10 6 5 38.8094
1000 constant 10 3 6 50.031
1000 constant 10 5 7 56.8144
1000 constant 10 8 8 55.2449
1000 constant 10 9 9 61.2257
1000 constant 4 2 0 10.1761
1000 constant 4 3 1 11.7145
1000 constant 4 0 2 11.4713
1000 constant 4 1 3 16.8083
1000 constant 4 3 0 9.45858
1000 constant 4 0 1 9.48534
1000 constant 4 2 2 20.9074
1000 constant 4 1 3 23.5847
1000 constant 4 1 0 9.52711
1000 constant 4 3 1 13.4451
1000 constant 4 0 2 14.6552
1000 constant 4 2 3 20.9515
1000 constant 4 2 0 10.6733
1000 constant 4 1 1 10.3511
1000 constant 4 3 2 14.4444
1000 constant 4 0 3 15.0189
1000 constant 4 2 0 9.05485
1000 constant 4 3 1 9.73446
1000 constant 4 0 2 14.4384
1000 constant 4 1 3 43.7637
1000 constant 4 2 0 10.2913
1000 constant 4 3 1 11.6087
1000 constant 4 0 2 11.4777
1000 constant 4 1 3 12.7557
1000 constant 4 1 0 8.85572
1000 constant 4 3 1 11.4805
1000 constant 4 0 2 11.6712
1000 constant 4 2 3 45.6308
1000 constant 4 2 0 10.565
1000 constant 4 1 1 11.3928
1000 constant 4 3 2 14.3331
1000 constant 4 0 3 14.4722
1000 constant 4 2 0 10.0145
1000 constant 4 3 1 11.2592
1000 constant 4 0 2 12.3987
1000 constant 4 1 3 46.182
1000 constant 4 1 0 8.51265
1000 constant 4 3 1 11.0828
1000 constant 4 0 2 11.5903
1000 constant 4 2 3 17.5234
1000 constant 1 0 0 7.06394
1000 constant 1 0 0 7.05231
1000 constant 1 0 0 6.87583
1000 constant 1 0 0 6.9867
1000 constant 1 0 0 6.86061
1000 constant 1 0 0 6.76533
1000 constant 1 0 0 7.18343
1000 constant 1 0 0 7.25416
1000 constant 1 0 0 7.07995
1000 constant 1 0 0 7.07144
5000 constant 10 1 0 21.3187
5000 constant 10 2 1 29.1469
5000 constant 10 3 2 37.1799
5000 constant 10 6 3 33.427
5000 constant 10 0 4 44.8287
5000 constant 10 5 5 49.7972
5000 constant 10 4 6 51.1545
5000 constant 10 8 7 67.4828
5000 constant 10 7 8 73.9187
5000 constant 10 9 9 76.5791
5000 constant 10 1 0 14.6492
5000 constant 10 4 1 25.375
5000 constant 10 2 2 26.0507
5000 constant 10 0 3 34.3497
5000 constant 10 7 4 38.4416
5000 constant 10 3 5 33.5194
5000 constant 10 6 6 46.5841
5000 constant 10 5 7 47.6479
5000 constant 10 8 8 61.9948
5000 constant 10 9 9 60.2876
5000 constant 10 1 0 14.445
5000 constant 10 0 1 21.4958
5000 constant 10 2 2 28.6225
5000 constant 10 7 3 32.2872
5000 constant 10 3 4 27.8907
5000 constant 10 6 5 40.1717
