payload_size slaves_processing message_id half_rtt_ms
50000 heavy 6 144.431
50000 heavy 7 156.111
50000 heavy 5 22.8476
50000 heavy 7 35.8849
50000 heavy 8 47.9024
50000 heavy 0 56.3787
50000 heavy 1 73.3341
50000 heavy 9 95.2992
50000 heavy 2 104.678
50000 heavy 4 114.821
50000 heavy 6 138.917
50000 heavy 3 147.238
50000 heavy 1 22.401
50000 heavy 9 38.1342
50000 heavy 0 47.3896
50000 heavy 4 62.1803
50000 heavy 2 77.8632
50000 heavy 6 97.0332
50000 heavy 3 104.813
50000 heavy 5 118.321
50000 heavy 7 139.768
50000 heavy 8 154.71
50000 heavy 3 21.0939
50000 heavy 5 36.6477
50000 heavy 0 46.0037
50000 heavy 7 67.1552
50000 heavy 8 76.1885
50000 heavy 1 84.3656
50000 heavy 9 105.925
50000 heavy 4 118.923
50000 heavy 2 140.856
50000 heavy 6 157.956
50000 heavy 4 23.6342
50000 heavy 0 32.6131
50000 heavy 3 51.1644
50000 heavy 5 70.989
50000 heavy 7 77.5229
50000 heavy 8 85.7432
50000 heavy 1 106.185
50000 heavy 9 119.042
50000 heavy 2 137.151
50000 heavy 6 156.14
50000 heavy 7 24.2433
50000 heavy 8 37.625
50000 heavy 0 42.4394
50000 heavy 1 54.3092
50000 heavy 9 75.685
50000 heavy 2 93.2457
50000 heavy 6 97.7462
50000 heavy 3 117.635
50000 heavy 5 140.828
50000 heavy 4 149.3
50000 heavy 8 24.0048
50000 heavy 0 30.679
50000 heavy 1 39.4422
50000 heavy 4 51.6836
50000 heavy 2 77.0124
50000 heavy 3 86.0946
50000 heavy 5 95.7729
50000 heavy 7 123.371
50000 heavy 6 132.298
50000 heavy 9 140.702
100000 heavy 8 29.9455
100000 heavy 9 53.3967
100000 heavy 0 80.0863
100000 heavy 4 101.868
100000 heavy 2 136.044
100000 heavy 6 155.454
100000 heavy 3 183.501
100000 heavy 5 203.78
100000 heavy 7 236.273
100000 heavy 1 264.616
100000 heavy 8 29.1271
100000 heavy 0 44.2207
100000 heavy 5 69.1677
100000 heavy 1 96.2862
100000 heavy 4 121.87
100000 heavy 2 136.114
100000 heavy 6 156.184
100000 heavy 3 194.56
100000 heavy 7 207.779
100000 heavy 9 240.663
100000 heavy 8 31.7567
100000 heavy 1 61.5381
100000 heavy 0 81.894
100000 heavy 2 112.765
100000 heavy 6 132.261
100000 heavy 5 160.563
100000 heavy 4 187.166
100000 heavy 3 201.495
100000 heavy 7 227.163
100000 heavy 9 258.164
100000 heavy 9 33.633
100000 heavy 2 56.5237
100000 heavy 3 81.8079
100000 heavy 0 99.018
100000 heavy 5 132.314
100000 heavy 7 154.341
100000 heavy 8 165.807
100000 heavy 1 191.716
100000 heavy 4 210.125
100000 heavy 6 236.686
100000 heavy 4 33.8478
100000 heavy 2 60.5394
100000 heavy 6 87.8168
100000 heavy 5 110.725
100000 heavy 0 129.244
100000 heavy 8 158.294
100000 heavy 1 177.763
100000 heavy 9 199.535
100000 heavy 3 221.606
100000 heavy 7 251.109
100000 heavy 5 33.914
100000 heavy 7 57.6671
100000 heavy 8 74.3283
100000 heavy 0 94.8502
100000 heavy 1 124.82
100000 heavy 4 148.407
100000 heavy 2 167.701
100000 heavy 6 180.889
100000 heavy 3 206.178
100000 heavy 9 227.816
100000 heavy 8 31.2579
100000 heavy 0 54.7587
100000 heavy 2 84.0606
100000 heavy 3 101.281
100000 heavy 5 128.659
100000 heavy 1 151.968
100000 heavy 6 176.824
100000 heavy 7 198.58
100000 heavy 9 218.616
100000 heavy 4 242.441
100000 heavy 1 41.6929
100000 heavy 0 60.3476
100000 heavy 4 91.8594
100000 heavy 3 104.659
100000 heavy 5 132.552
100000 heavy 8 146.781
100000 heavy 9 169.456
100000 heavy 6 193.954
100000 heavy 2 209.69
100000 heavy 7 228.291
100000 heavy 8 36.0669
100000 heavy 1 68.1956
100000 heavy 0 85.4882
100000 heavy 6 119.125
100000 heavy 2 139.299
100000 heavy 3 155.252
100000 heavy 5 188.753
100000 heavy 7 220.729
100000 heavy 9 235.267
100000 heavy 4 254.065
100000 heavy 8 31.6516
100000 heavy 0 60.8891
100000 heavy 6 85.2802
100000 heavy 3 111.204
100000 heavy 5 138.279
100000 heavy 1 162.052
100000 heavy 4 186.831
100000 heavy 2 216.419
100000 heavy 7 240.527
100000 heavy 9 269.478
500000 heavy 8 96.5316
500000 heavy 7 196.845
500000 heavy 0 291.847
500000 heavy 1 424.792
500000 heavy 4 524.115
500000 heavy 2 628.327
500000 heavy 3 742.752
500000 heavy 5 835.505
500000 heavy 9 931.739
500000 heavy 6 1010.6
500000 heavy 8 88.4068
500000 heavy 1 183.305
500000 heavy 9 295.826
500000 heavy 4 376.085
500000 heavy 6 453.806
500000 heavy 0 544.977
500000 heavy 2 647.36
500000 heavy 3 724.551
500000 heavy 5 804.625
500000 heavy 7 917.767
500000 heavy 1 113.942
500000 heavy 6 222.988
500000 heavy 2 316.526
500000 heavy 3 414.132
500000 heavy 5 496.042
500000 heavy 8 550.413
500000 heavy 9 667.906
500000 heavy 7 775.091
500000 heavy 0 879.853
500000 heavy 4 965.127
500000 heavy 8 83.8872
500000 heavy 2 170.956
500000 heavy 3 290.521
500000 heavy 5 382.025
500000 heavy 0 462.687
500000 heavy 1 574.925
500000 heavy 4 667.169
500000 heavy 6 754.447
500000 heavy 7 854.907
500000 heavy 9 959.135
500000 heavy 8 88.5731
500000 heavy 1 174.371
500000 heavy 0 263.551
500000 heavy 2 368.169
500000 heavy 5 490.232
500000 heavy 9 576.162
500000 heavy 4 690.483
500000 heavy 3 791.708
500000 heavy 7 885.427
500000 heavy 6 974.539
500000 heavy 2 122.513
500000 heavy 3 238.393
500000 heavy 5 345.897
500000 heavy 0 440.829
500000 heavy 7 551.713
500000 heavy 8 600.053
500000 heavy 1 685.612
500000 heavy 9 787.927
500000 heavy 4 888.51
500000 heavy 6 1001.78
500000 heavy 5 117.582
500000 heavy 7 215.936
500000 heavy 0 300.576
500000 heavy 8 370.03
500000 heavy 1 474.303
500000 heavy 9 559.896
500000 heavy 4 656.808
500000 heavy 6 765.007
500000 heavy 2 859.022
500000 heavy 3 957.318
500000 heavy 8 96.4913
500000 heavy 0 180.213
500000 heavy 1 292.39
500000 heavy 2 394.711
500000 heavy 3 509.964
500000 heavy 5 607.445
500000 heavy 9 714.137
500000 heavy 4 832.525
500000 heavy 6 942.584
500000 heavy 7 1039.7
500000 heavy 3 108.547
500000 heavy 0 187.952
500000 heavy 1 282.165
500000 heavy 8 342.333
500000 heavy 9 435.511
500000 heavy 4 518.024
500000 heavy 6 607.017
500000 heavy 2 707.716
500000 heavy 5 808.546
500000 heavy 7 914.252
500000 heavy 8 96.4065
500000 heavy 0 162.885
500000 heavy 2 255.078
500000 heavy 5 339.935
500000 heavy 1 447.996
500000 heavy 9 568.854
500000 heavy 6 661.491
500000 heavy 3 741.652
500000 heavy 7 857.892
500000 heavy 4 937.456
1000000 heavy 2 187.641
1000000 heavy 1 360.47
1000000 heavy 8 472.433
1000000 heavy 3 616.215
1000000 heavy 9 771.312
1000000 heavy 4 946.501
1000000 heavy 6 1126.63
1000000 heavy 5 1270.22
1000000 heavy 0 1416.76
1000000 heavy 7 1568.87
1000000 heavy 8 160.224
1000000 heavy 1 311.015
1000000 heavy 2 453.353
1000000 heavy 0 585.341
1000000 heavy 4 765.785
1000000 heavy 3 904.023
1000000 heavy 5 1056.99
1000000 heavy 7 1221.16
1000000 heavy 9 1387.13
1000000 heavy 6 1575.73
1000000 heavy 9 184.247
1000000 heavy 4 352.611
1000000 heavy 3 523.194
1000000 heavy 2 714.191
1000000 heavy 5 896.5
1000000 heavy 7 1080.42
1000000 heavy 1 1228.74
1000000 heavy 8 1366.8
1000000 heavy 0 1512.83
1000000 heavy 6 1680.96
1000000 heavy 8 142.671
1000000 heavy 0 300.279
1000000 heavy 1 482.488
1000000 heavy 6 636.495
1000000 heavy 2 785.797
1000000 heavy 4 947.451
1000000 heavy 3 1089.85
1000000 heavy 5 1244.35
1000000 heavy 7 1454.33
1000000 heavy 9 1621.38
1000000 heavy 8 144.423
1000000 heavy 2 311.886
1000000 heavy 5 490.401
1000000 heavy 0 620.174
1000000 heavy 1 804.84
1000000 heavy 3 989.146
1000000 heavy 7 1145.71
1000000 heavy 9 1319.56
1000000 heavy 4 1470.97
1000000 heavy 6 1648.8
1000000 heavy 8 166.449
1000000 heavy 7 319.595
1000000 heavy 0 478.633
1000000 heavy 1 643.175
1000000 heavy 2 818.963
1000000 heavy 5 982.402
1000000 heavy 4 1162.05
1000000 heavy 6 1351.81
1000000 heavy 3 1509.82
1000000 heavy 9 1510.17
1000000 heavy 8 165.689
1000000 heavy 2 350.373
1000000 heavy 0 505.664
1000000 heavy 1 691.573
1000000 heavy 4 869.212
1000000 heavy 3 1038.66
1000000 heavy 5 1191.93
1000000 heavy 7 1361.59
1000000 heavy 9 1532.76
1000000 heavy 6 1685.16
1000000 heavy 8 140.741
1000000 heavy 1 321.433
1000000 heavy 0 472.375
1000000 heavy 5 635.798
1000000 heavy 6 800.738
1000000 heavy 2 954.242
1000000 heavy 7 1142.86
1000000 heavy 9 1326.37
1000000 heavy 4 1482.83
1000000 heavy 3 1646.3
1000000 heavy 8 144.726
1000000 heavy 0 283.931
1000000 heavy 4 437.365
1000000 heavy 3 615.439
1000000 heavy 5 788.066
1000000 heavy 1 948.902
1000000 heavy 9 1126.56
1000000 heavy 6 1299.54
1000000 heavy 2 1456.02
1000000 heavy 7 1625.66
1000000 heavy 1 186.497
1000000 heavy 0 341.428
1000000 heavy 9 523.695
1000000 heavy 8 633.346
1000000 heavy 4 810.741
1000000 heavy 6 959.408
1000000 heavy 3 1143.79
1000000 heavy 5 1323.9
1000000 heavy 2 1499.8
1000000 heavy 7 1661.58
5000000 heavy 8 594.232
5000000 heavy 2 1230.07
5000000 heavy 1 1803.57
5000000 heavy 0 2432.07
5000000 heavy 4 3071.68
5000000 heavy 3 3759.53
5000000 heavy 5 4407.07
5000000 heavy 9 5111.24
5000000 heavy 6 5671.4
5000000 heavy 7 6265.45
5000000 heavy 8 676.084
5000000 heavy 0 1285.39
5000000 heavy 1 1942.32
5000000 heavy 5 2592.43
5000000 heavy 2 3266.43
5000000 heavy 3 3821.74
5000000 heavy 7 4480.75
5000000 heavy 9 5152.93
5000000 heavy 4 5803.22
5000000 heavy 6 6349.54
5000000 heavy 2 571.162
5000000 heavy 1 1227.47
5000000 heavy 4 1788.77
5000000 heavy 9 2449.39
5000000 heavy 8 3011.76
5000000 heavy 6 3559.1
5000000 heavy 5 4143.57
5000000 heavy 0 4780.83
5000000 heavy 7 5447.97
5000000 heavy 3 6129.64
5000000 heavy 8 569.699
5000000 heavy 0 1162.34
5000000 heavy 1 1782.67
5000000 heavy 4 2455.55
5000000 heavy 5 3144.7
5000000 heavy 2 3680.26
5000000 heavy 9 4260.63
5000000 heavy 6 4794.77
5000000 heavy 3 5467.4
5000000 heavy 7 5993.6
5000000 heavy 5 693.104
5000000 heavy 2 1385.49
5000000 heavy 8 1941.1
5000000 heavy 7 2493.15
5000000 heavy 0 3039.77
5000000 heavy 1 3636.4
5000000 heavy 4 4278.12
5000000 heavy 9 4939.39
5000000 heavy 6 5590.94
5000000 heavy 3 6243.46
5000000 heavy 0 665.357
5000000 heavy 4 1319.4
5000000 heavy 9 1917.56
5000000 heavy 6 2443.46
5000000 heavy 3 3145.76
5000000 heavy 5 3830.26
5000000 heavy 2 4486.63
5000000 heavy 7 5124.03
5000000 heavy 1 5809.87
5000000 heavy 8 6381.84
5000000 heavy 8 532.144
5000000 heavy 6 1167.21
5000000 heavy 2 1819.42
5000000 heavy 0 2312.41
5000000 heavy 1 2941.9
5000000 heavy 4 3599.38
5000000 heavy 3 4153.79
5000000 heavy 5 4799.52
5000000 heavy 7 5454.93
5000000 heavy 9 6132.9
5000000 heavy 8 563.749
5000000 heavy 2 1133.08
5000000 heavy 4 1797.26
5000000 heavy 6 2388.38
5000000 heavy 3 2958.74
5000000 heavy 0 3519.14
5000000 heavy 1 4194.19
5000000 heavy 5 4833.71
5000000 heavy 7 5402.94
5000000 heavy 9 6077.32
5000000 heavy 1 665.273
5000000 heavy 4 1191.23
5000000 heavy 9 1868.02
5000000 heavy 3 2516.22
5000000 heavy 2 3133.22
5000000 heavy 7 3774.87
5000000 heavy 0 4432.51
5000000 heavy 6 5075.15
5000000 heavy 5 5685.32
5000000 heavy 8 6337.71
5000000 heavy 7 672.299
5000000 heavy 1 1301.81
5000000 heavy 0 1969.59
5000000 heavy 4 2613.23
5000000 heavy 3 3145.72
5000000 heavy 9 3807.55
5000000 heavy 8 4361.91
5000000 heavy 2 5023.77
5000000 heavy 5 5553.81
5000000 heavy 6 6195.13
10000000 heavy 5 1288.9
10000000 heavy 2 2635.5
10000000 heavy 7 3904.42
10000000 heavy 1 5152.5
10000000 heavy 0 6158.21
10000000 heavy 4 7364.69
10000000 heavy 6 8710.34
10000000 heavy 3 9738.36
10000000 heavy 9 10956.9
10000000 heavy 8 12021.6
10000000 heavy 4 1236.88
10000000 heavy 3 2301.28
10000000 heavy 2 3429.62
10000000 heavy 7 4481.33
10000000 heavy 0 5502.82
10000000 heavy 1 6552.21
10000000 heavy 6 7728.1
10000000 heavy 5 9090.66
10000000 heavy 8 10151.6
10000000 heavy 9 11434.8
10000000 heavy 1 1186.21
10000000 heavy 3 2207.96
10000000 heavy 2 3380.36
10000000 heavy 7 4633.61
10000000 heavy 4 5754.34
10000000 heavy 6 7032.69
10000000 heavy 5 8216.89
10000000 heavy 0 9283.86
10000000 heavy 9 10480.5
10000000 heavy 8 11518.6
10000000 heavy 1 1211.3
10000000 heavy 4 2352.58
10000000 heavy 3 3626.56
10000000 heavy 5 4797.76
10000000 heavy 9 6059.83
10000000 heavy 2 7184.64
10000000 heavy 0 8199.13
10000000 heavy 8 9219.47
10000000 heavy 7 10310.7
10000000 heavy 6 11435.8
10000000 heavy 0 1036.28
10000000 heavy 8 2096.13
10000000 heavy 3 3181.33
10000000 heavy 6 4431.24
10000000 heavy 5 5764.48
10000000 heavy 1 6839.7
10000000 heavy 2 8204.98
10000000 heavy 7 9266.11
10000000 heavy 4 10452.8
10000000 heavy 9 11737.3
10000000 heavy 7 1051.44
10000000 heavy 1 2101.09
10000000 heavy 4 3159.1
10000000 heavy 6 4354.57
10000000 heavy 3 5712.61
10000000 heavy 5 6701.2
10000000 heavy 0 7726.17
10000000 heavy 9 8883.67
10000000 heavy 2 9900.87
10000000 heavy 8 10934.8
10000000 heavy 2 1339.87
10000000 heavy 7 2648.88
10000000 heavy 1 3678.28
10000000 heavy 4 4865.48
10000000 heavy 3 5908.25
10000000 heavy 5 6933.15
10000000 heavy 9 8131.57
10000000 heavy 0 9261.06
10000000 heavy 8 10331.5
10000000 heavy 6 11470
10000000 heavy 2 1190.08
10000000 heavy 7 2357.69
10000000 heavy 0 3393.4
10000000 heavy 1 4546.25
10000000 heavy 4 5651.07
10000000 heavy 3 6809.52
10000000 heavy 5 8078.3
10000000 heavy 9 9142.23
10000000 heavy 8 10221
10000000 heavy 6 11569.6
10000000 heavy 8 1016.04
10000000 heavy 0 2078.84
10000000 heavy 1 3206.43
10000000 heavy 4 4445.35
10000000 heavy 3 5573.92
10000000 heavy 9 6630.5
10000000 heavy 7 7811.75
10000000 heavy 6 9080.74
10000000 heavy 5 10442.2
10000000 heavy 2 11623.5
10000000 heavy 8 1074.9
10000000 heavy 1 2444.42
10000000 heavy 0 3482.49
10000000 heavy 5 4625.46
10000000 heavy 9 5795.99
10000000 heavy 2 6893.46
10000000 heavy 7 8087.18
10000000 heavy 4 9262.41
10000000 heavy 3 10355.8
10000000 heavy 6 11389.8
50000000 heavy 0 8651.99
50000000 heavy 0 9593.18
50000000 heavy 0 9456.94
50000000 heavy 0 9185.8
50000000 heavy 0 9420.53
50000000 heavy 0 9491.02
50000000 heavy 0 9378.81
50000000 heavy 0 9068.07
50000000 heavy 0 9090.28
50000000 heavy 0 9282.1
0 heavy 8 18.0329
0 heavy 1 22.9524
0 heavy 0 26.8404
0 heavy 2 36.7817
0 heavy 3 40.5945
0 heavy 4 51.5193
0 heavy 7 60.3752
0 heavy 5 55.7735
0 heavy 9 72.354
0 heavy 6 72.7332
0 heavy 2 25.4665
0 heavy 8 17.3848
0 heavy 0 28.4631
0 heavy 5 40.1576
0 heavy 1 41.0334
0 heavy 7 49.2037
0 heavy 3 61.5429
0 heavy 4 54.4426
0 heavy 9 66.1089
0 heavy 6 67.5888
0 heavy 0 20.5199
0 heavy 8 19.0928
0 heavy 3 37.411
0 heavy 4 32.5641
0 heavy 5 51.8397
0 heavy 1 47.5062
0 heavy 2 50.87
0 heavy 7 72.2116
0 heavy 6 66.5246
0 heavy 9 69.315
0 heavy 2 25.4309
0 heavy 8 16.2887
0 heavy 0 26.7519
0 heavy 3 36.4898
0 heavy 4 32.3464
0 heavy 7 32.9408
0 heavy 5 34.7918
0 heavy 6 40.6601
0 heavy 1 49.8104
0 heavy 9 45.1888
0 heavy 3 18.7585
0 heavy 5 20.7533
0 heavy 0 19.5167
0 heavy 9 22.6688
0 heavy 2 30.0914
0 heavy 8 31.1856
0 heavy 7 48.3982
0 heavy 4 50.0035
0 heavy 6 52.6493
0 heavy 1 57.9394
0 heavy 9 15.5078
0 heavy 2 17.7496
0 heavy 8 26.75
0 heavy 7 31.0704
0 heavy 3 31.0264
0 heavy 5 43.7876
0 heavy 4 45.6973
0 heavy 6 59.8655
0 heavy 0 60.2434
0 heavy 1 60.9257
0 heavy 8 16.732
0 heavy 2 33.7809
0 heavy 0 30.6672
0 heavy 4 43.4027
0 heavy 1 38.7787
0 heavy 7 56.1284
0 heavy 5 65.6927
0 heavy 6 60.8663
0 heavy 3 73.3265
0 heavy 9 76.2036
0 heavy 8 12.3374
0 heavy 5 17.0215
0 heavy 2 22.431
0 heavy 4 21.9041
0 heavy 6 32.5277
0 heavy 1 39.7262
0 heavy 0 35.9824
0 heavy 7 38.4444
0 heavy 3 42.7222
0 heavy 9 40.5976
0 heavy 8 15.6947
0 heavy 0 18.2049
0 heavy 3 27.7126
0 heavy 5 35.009
0 heavy 4 36.6559
0 heavy 1 38.5987
0 heavy 9 46.9388
0 heavy 2 53.6398
0 heavy 7 57.5225
0 heavy 6 63.1609
0 heavy 3 14.662
0 heavy 5 23.3193
0 heavy 4 26.8315
0 heavy 0 24.2108
0 heavy 2 35.7834
0 heavy 7 36.0489
0 heavy 8 35.9515
0 heavy 6 45.3424
0 heavy 1 53.8828
0 heavy 9 57.4622
8000000 heavy 9 946.854
8000000 heavy 8 1808.54
8000000 heavy 0 2596.73
8000000 heavy 1 3460.3
8000000 heavy 2 4489
8000000 heavy 5 5564.06
8000000 heavy 4 6473.04
8000000 heavy 6 7441.7
8000000 heavy 7 8414.03
8000000 heavy 3 9275.59
8000000 heavy 7 1113.87
8000000 heavy 8 1911.98
8000000 heavy 0 2753.77
8000000 heavy 4 3604.58
8000000 heavy 9 4430.54
8000000 heavy 5 5300.47
8000000 heavy 1 6383.61
8000000 heavy 2 7471.35
8000000 heavy 3 8508.75
8000000 heavy 6 9360.88
8000000 heavy 8 918.753
8000000 heavy 0 1738.15
8000000 heavy 5 2589.35
8000000 heavy 7 3611.14
8000000 heavy 1 4646.85
8000000 heavy 2 5509.33
8000000 heavy 3 6331.98
8000000 heavy 4 7437.46
8000000 heavy 6 8395.01
8000000 heavy 9 9195.8
8000000 heavy 4 1060.21
8000000 heavy 1 2159.92
8000000 heavy 9 3140.28
8000000 heavy 2 4169.57
8000000 heavy 3 5098.02
8000000 heavy 5 6087.55
8000000 heavy 0 6965.52
8000000 heavy 8 7817.39
8000000 heavy 6 8892.16
8000000 heavy 7 10013.4
8000000 heavy 3 1043.9
8000000 heavy 5 1954.47
8000000 heavy 4 3000.21
8000000 heavy 6 3974.2
8000000 heavy 0 4926.67
8000000 heavy 1 5887.84
8000000 heavy 9 6926.49
8000000 heavy 8 7818.9
8000000 heavy 2 8869.35
8000000 heavy 7 9887.55
8000000 heavy 7 1069.49
8000000 heavy 8 1934.59
8000000 heavy 9 2890.09
8000000 heavy 2 3791.68
8000000 heavy 3 4827.11
8000000 heavy 5 5660.78
8000000 heavy 4 6457.33
8000000 heavy 1 7499.83
8000000 heavy 0 8300.35
8000000 heavy 6 9346.98
8000000 heavy 8 908.449
8000000 heavy 1 1766.06
8000000 heavy 0 2690.5
8000000 heavy 2 3549.81
8000000 heavy 3 4522.87
8000000 heavy 5 5412.72
8000000 heavy 4 6475.12
8000000 heavy 6 7531.74
8000000 heavy 9 8525.35
8000000 heavy 7 9596.99
8000000 heavy 1 906.126
8000000 heavy 0 1709.25
8000000 heavy 2 2548.5
8000000 heavy 3 3395.19
8000000 heavy 5 4438.48
8000000 heavy 4 5503.14
8000000 heavy 6 6479.55
8000000 heavy 9 7524.29
8000000 heavy 8 8359.29
8000000 heavy 7 9375.77
8000000 heavy 8 891.51
8000000 heavy 2 1860.53
8000000 heavy 5 2732.84
8000000 heavy 1 3638.61
8000000 heavy 0 4461.95
8000000 heavy 3 5431.14
8000000 heavy 4 6499.89
8000000 heavy 6 7390.86
8000000 heavy 9 8467.4
8000000 heavy 7 9278.54
8000000 heavy 5 983.582
8000000 heavy 4 2018.11
8000000 heavy 8 2860.85
8000000 heavy 0 3694.66
8000000 heavy 1 4799.15
8000000 heavy 9 5737.46
8000000 heavy 2 6575.42
8000000 heavy 3 7631.06
8000000 heavy 7 8582.13
8000000 heavy 6 9497.8
20000000 heavy 0 3163.27
20000000 heavy 0 3514.04
20000000 heavy 0 3535.61
20000000 heavy 0 3535.92
20000000 heavy 0 3574.31
20000000 heavy 0 3532.05
20000000 heavy 0 3535.11
20000000 heavy 0 3511.13
20000000 heavy 0 3519.58
20000000 heavy 0 3297.37
40000000 heavy 0 6431.3
40000000 heavy 0 6732.8
40000000 heavy 0 6775.06
40000000 heavy 0 6939.67
40000000 heavy 0 6931.5
40000000 heavy 0 6752.68
40000000 heavy 0 6911.04
40000000 heavy 0 6557.04
40000000 heavy 0 6962.95
40000000 heavy 0 6924.39
80000000 heavy 0 20396
80000000 heavy 0 20303.1
80000000 heavy 0 19867.6
80000000 heavy 0 20283.2
80000000 heavy 0 20325.9
80000000 heavy 0 19860.1
80000000 heavy 0 20676.4
80000000 heavy 0 20273.8
80000000 heavy 0 20408.3
80000000 heavy 0 19492.6
10 random 3 25.7261
10 random 5 27.2968
10 random 8 24.51
10 random 2 40.3769
10 random 0 36.9914
10 random 1 52.5438
10 random 9 48.2371
10 random 6 63.1467
10 random 4 73.0593
10 random 7 79.1078
10 random 3 20.5835
10 random 8 27.0869
10 random 0 31.119
10 random 1 39.9283
10 random 5 50.8506
10 random 4 48.4695
10 random 2 64.1076
10 random 9 65.5856
10 random 6 80.2268
10 random 7 73.0441
10 random 3 21.0557
10 random 8 18.2807
10 random 0 25.8534
10 random 6 36.2332
10 random 2 48.2108
10 random 7 49.595
10 random 1 58.7172
10 random 5 69.6479
10 random 9 65.483
10 random 4 73.5757
10 random 1 17.4461
10 random 5 19.7348
10 random 8 18.1745
10 random 2 32.2475
10 random 0 26.2072
10 random 3 34.0718
10 random 9 43.1476
10 random 6 50.5818
10 random 4 51.3071
10 random 7 51.7008
10 random 8 13.0687
10 random 1 17.1934
10 random 0 21.93
10 random 5 37.8558
10 random 6 34.3754
10 random 4 53.2151
10 random 2 54.6076
10 random 7 52.0772
10 random 3 61.1196
10 random 9 63.918
10 random 3 15.5136
10 random 5 24.725
10 random 8 21.4103
10 random 9 30.8584
10 random 4 32.893
10 random 2 44.3315
10 random 7 42.1442
10 random 1 55.1686
10 random 0 56.0914
10 random 6 59.0462
10 random 5 13.5692
10 random 4 18.0096
10 random 2 19.7384
10 random 1 17.469
10 random 3 28.8914
10 random 8 26.8783
10 random 9 36.4613
10 random 6 44.9835
10 random 7 55.807
10 random 0 55.7753
10 random 8 12.5679
10 random 0 20.6146
10 random 3 28.0272
10 random 6 42.0876
10 random 4 37.4296
10 random 2 45.6072
10 random 7 54.8033
10 random 1 64.0819
10 random 5 70.6958
10 random 9 73.8721
10 random 3 14.2157
10 random 6 18.9239
10 random 4 23.6014
10 random 7 25.5586
10 random 0 25.6638
10 random 1 39.3695
10 random 5 42.3043
10 random 8 47.821
10 random 9 50.9357
10 random 2 55.4498
10 random 8 12.2244
10 random 2 21.0384
10 random 0 17.2596
10 random 5 32.5533
10 random 4 27.4661
10 random 6 38.2204
10 random 7 52.6199
10 random 1 51.4979
10 random 3 62.454
10 random 9 60.2559
50 random 8 24.2767
50 random 6 25.5739
50 random 4 27.5066
50 random 5 37.1854
50 random 2 34.7339
50 random 1 44.377
50 random 3 57.2264
50 random 0 56.2305
50 random 9 71.598
50 random 7 78.3253
50 random 3 14.8242
50 random 5 24.4818
50 random 8 19.2585
50 random 6 32.2117
50 random 2 39.6487
50 random 7 47.3651
50 random 0 43.2111
50 random 1 60.5389
50 random 9 61.5374
50 random 4 61.4933
50 random 8 17.022
50 random 5 31.9224
50 random 0 29.2235
50 random 2 34.5808
50 random 1 41.9827
50 random 3 50.3484
50 random 9 67.2613
50 random 6 64.7465
50 random 4 76.0506
50 random 7 73.0574
50 random 3 18.845
50 random 5 24.7484
50 random 8 21.8612
50 random 6 32.5814
50 random 9 41.73
50 random 4 35.9911
50 random 2 41.8404
50 random 7 51.148
50 random 1 59.7446
50 random 0 64.3132
50 random 5 12.7183
50 random 6 15.1758
50 random 4 22.2074
50 random 2 29.2594
50 random 1 28.4502
50 random 3 34.2454
50 random 8 31.8095
50 random 9 41.3569
50 random 0 47.3452
50 random 7 53.2428
50 random 8 12.6413
50 random 0 17.1711
50 random 1 26.1789
50 random 3 31.642
50 random 5 43.6428
50 random 6 50.9847
50 random 2 55.1003
50 random 7 54.865
50 random 4 61.0217
50 random 9 69.7454
50 random 0 21.0897
50 random 2 30.7645
50 random 1 42.9926
50 random 3 37.3282
50 random 5 48.0603
50 random 4 60.2246
50 random 8 67.3022
50 random 6 64.8752
50 random 7 75.9418
50 random 9 80.0241
50 random 8 13.5991
50 random 0 22.3741
50 random 2 31.249
50 random 7 37.5804
50 random 1 49.2656
50 random 3 41.0317
50 random 5 50.1176
50 random 6 56.9546
50 random 4 50.652
50 random 9 66.6413
50 random 8 18.0764
50 random 3 34.5193
50 random 0 28.4599
50 random 2 32.9169
50 random 5 40.5412
50 random 6 54.7176
50 random 7 53.6771
50 random 1 66.2203
50 random 4 80.7117
50 random 9 76.276
50 random 1 16.9495
50 random 3 17.4555
50 random 5 27.6667
50 random 8 22.0947
50 random 6 36.4569
50 random 9 44.929
50 random 2 46.2633
50 random 7 48.893
50 random 0 53.4728
50 random 4 56.5178
100 random 7 13.8773
100 random 1 16.031
100 random 3 17.1115
100 random 5 25.372
100 random 8 35.647
100 random 6 39.7674
100 random 4 43.5151
100 random 0 46.9727
100 random 9 57.2152
100 random 2 65.785
100 random 8 13.292
100 random 1 25.7706
100 random 3 35.8954
100 random 5 26.4411
100 random 0 34.209
100 random 4 49.1246
100 random 2 47.8684
100 random 6 50.464
100 random 9 65.2698
100 random 7 61.0483
100 random 1 20.5039
100 random 3 18.5178
100 random 5 29.3559
100 random 0 26.2664
100 random 6 42.8427
100 random 8 43.2643
100 random 4 44.0197
100 random 9 51.9909
100 random 2 59.5093
100 random 7 67.3657
100 random 2 13.0049
100 random 1 17.4279
100 random 3 19.0911
100 random 5 24.6191
100 random 6 30.7907
100 random 4 41.2321
100 random 8 37.5971
100 random 9 51.7765
100 random 7 58.2807
100 random 0 55.3609
100 random 8 12.4449
100 random 1 17.0477
100 random 3 25.429
100 random 0 30.3181
100 random 6 43.3458
100 random 2 41.3675
100 random 7 51.914
