payload_size delay num_messages message_id arrival_rank rtt_ms
40000000 distributed 1 0 0 11287.6
40000000 distributed 1 0 0 11518.6
40000000 distributed 1 0 0 11233.2
40000000 distributed 1 0 0 11314.4
40000000 distributed 1 0 0 11531.1
40000000 distributed 1 0 0 11513.3
80000000 distributed 1 0 0 38165
80000000 distributed 1 0 0 38391.2
80000000 distributed 1 0 0 38039
80000000 distributed 1 0 0 38421
80000000 distributed 1 0 0 38056.6
80000000 distributed 1 0 0 38464.3
80000000 distributed 1 0 0 38493.5
80000000 distributed 1 0 0 37748.2
80000000 distributed 1 0 0 38268.9
80000000 distributed 1 0 0 38113.8
80000000 distributed 1 0 0 38152.6
80000000 distributed 1 0 0 38187.4
80000000 distributed 1 0 0 37594.3
80000000 distributed 1 0 0 38502
80000000 distributed 1 0 0 37692.1
80000000 distributed 1 0 0 38188.1
80000000 distributed 1 0 0 38589.3
80000000 distributed 1 0 0 38892.8
80000000 distributed 1 0 0 37922.2
80000000 distributed 1 0 0 38470
80000000 distributed 1 0 0 38447.5
80000000 distributed 1 0 0 38140.2
80000000 distributed 1 0 0 37984.2
80000000 distributed 1 0 0 38621.2
80000000 distributed 1 0 0 38004.1
80000000 distributed 1 0 0 38421
80000000 distributed 1 0 0 38449
80000000 distributed 1 0 0 38543.6
80000000 distributed 1 0 0 37885.1
80000000 distributed 1 0 0 37932.3
