payload_size delay num_messages message_id arrival_rank half_rtt_ms
10000 none 10 1 2 23.1307
10000 none 10 5 3 27.0515
10000 none 10 3 4 29.0199
10000 none 10 4 5 31.0722
10000 none 10 6 6 33.7367
10000 none 10 2 7 36.0664
10000 none 10 8 8 39.0104
10000 none 10 0 9 42.067
10000 none 10 5 0 19.6509
10000 none 10 7 1 21.5426
10000 none 10 0 2 25.042
10000 none 10 1 3 27.0488
10000 none 10 9 4 28.888
10000 none 10 6 5 30.8183
10000 none 10 2 6 34.6115
10000 none 10 4 7 36.911
10000 none 10 8 8 40.3579
10000 none 10 3 9 43.6617
10000 none 10 1 0 22.2737
10000 none 10 9 1 25.0037
10000 none 10 6 2 27.9057
10000 none 10 2 3 28.082
10000 none 10 7 4 30.0553
10000 none 10 0 5 33.5329
10000 none 10 4 6 36.1066
10000 none 10 5 7 39.4016
10000 none 10 3 8 42.7064
10000 none 10 8 9 46.5568
10000 none 10 7 0 17.4364
10000 none 10 1 1 19.4426
10000 none 10 6 2 21.3437
10000 none 10 9 3 22.7624
10000 none 10 4 4 25.023
10000 none 10 0 5 27.0654
10000 none 10 8 6 30.9231
10000 none 10 3 7 33.0216
10000 none 10 2 8 34.9139
10000 none 10 5 9 37.6391
10000 none 10 5 0 20.8951
10000 none 10 9 1 22.485
10000 none 10 6 2 24.3864
10000 none 10 3 3 26.2932
10000 none 10 2 4 28.1031
10000 none 10 8 5 31.8724
10000 none 10 0 6 33.8372
10000 none 10 4 7 36.0347
10000 none 10 1 8 38.1541
10000 none 10 7 9 39.9978
10000 none 10 3 0 19.7188
10000 none 10 6 1 21.7267
10000 none 10 9 2 23.4977
10000 none 10 7 3 25.71
10000 none 10 4 4 28.0923
10000 none 10 1 5 29.7628
10000 none 10 8 6 33.606
10000 none 10 2 7 35.8352
10000 none 10 0 8 38.5679
10000 none 10 5 9 41.8177
10000 none 10 5 0 21.1143
10000 none 10 7 1 23.0129
10000 none 10 6 2 25.0761
10000 none 10 1 3 26.8526
10000 none 10 4 4 29.089
10000 none 10 2 5 31.0592
10000 none 10 3 6 32.1245
10000 none 10 9 7 34.0802
10000 none 10 8 8 37.5615
10000 none 10 0 9 41.2273
10000 none 10 6 0 18.7088
10000 none 10 7 1 20.6974
10000 none 10 1 2 22.4708
10000 none 10 3 3 24.3716
10000 none 10 0 4 26.2968
10000 none 10 2 5 28.1958
10000 none 10 9 6 30.0359
10000 none 10 4 7 31.9874
10000 none 10 5 8 34.8828
10000 none 10 8 9 38.1218
10000 none 10 0 0 18.1253
10000 none 10 9 1 19.7496
10000 none 10 6 2 21.8137
10000 none 10 7 3 23.9831
10000 none 10 1 4 26.11
10000 none 10 4 5 28.2915
10000 none 10 2 6 30.9198
10000 none 10 5 7 33.5613
10000 none 10 8 8 36.8371
10000 none 10 3 9 39.1734
10000 none 4 2 0 5.72199
10000 none 4 1 1 7.57962
10000 none 4 0 2 9.15289
10000 none 4 3 3 10.8146
10000 none 4 2 0 7.71093
10000 none 4 3 1 9.64522
10000 none 4 0 2 11.8787
10000 none 4 1 3 13.8908
10000 none 4 0 0 5.99517
10000 none 4 2 1 7.96781
10000 none 4 3 2 9.63556
10000 none 4 1 3 10.6788
10000 none 4 1 0 6.59104
10000 none 4 2 1 8.29381
10000 none 4 3 2 10.3525
10000 none 4 0 3 12.3348
10000 none 4 3 0 6.58138
10000 none 4 0 1 8.41697
10000 none 4 2 2 10.299
10000 none 4 1 3 12.7441
10000 none 4 1 0 5.83519
10000 none 4 3 1 7.47879
10000 none 4 2 2 9.18972
10000 none 4 0 3 11.0975
10000 none 4 1 0 6.00815
10000 none 4 0 1 6.93998
10000 none 4 2 2 8.80063
10000 none 4 3 3 15.6147
10000 none 4 3 0 6.63148
10000 none 4 2 1 8.65996
10000 none 4 0 2 10.6241
10000 none 4 1 3 12.4573
10000 none 4 0 0 5.92122
10000 none 4 2 1 6.78604
10000 none 4 1 2 8.47191
10000 none 4 3 3 27.35
10000 none 4 2 0 6.72687
10000 none 4 0 1 8.67988
10000 none 4 1 2 10.7316
10000 none 4 3 3 16.4427
10000 none 1 0 0 8.78161
10000 none 1 0 0 3.60205
10000 none 1 0 0 4.60965
10000 none 1 0 0 4.27127
10000 none 1 0 0 39.5142
10000 none 1 0 0 4.08774
10000 none 1 0 0 42.8863
10000 none 1 0 0 4.80404
10000 none 1 0 0 30.7616
10000 none 1 0 0 4.10615
50000 none 10 6 0 60.0269
50000 none 10 7 1 69.8958
50000 none 10 9 2 79.7716
50000 none 10 0 3 90.8646
50000 none 10 5 4 102.923
50000 none 10 2 5 115.401
50000 none 10 3 6 128.316
50000 none 10 1 7 141.024
50000 none 10 4 8 154.553
50000 none 10 8 9 164.285
50000 none 10 0 0 21.9676
50000 none 10 5 1 29.9176
50000 none 10 9 2 36.3441
50000 none 10 1 3 45.5438
50000 none 10 6 4 51.2498
50000 none 10 7 5 56.637
50000 none 10 3 6 62.1423
50000 none 10 4 7 67.5123
50000 none 10 2 8 72.7743
50000 none 10 8 9 81.2229
50000 none 10 1 0 21.6479
50000 none 10 0 1 27.1037
50000 none 10 9 2 32.5957
50000 none 10 3 3 38.0399
50000 none 10 2 4 43.9071
50000 none 10 6 5 50.2286
50000 none 10 7 6 55.9301
50000 none 10 4 7 61.9666
50000 none 10 5 8 69.9957
50000 none 10 8 9 78.5292
50000 none 10 4 0 23.3094
50000 none 10 5 1 28.8726
50000 none 10 3 2 33.9884
50000 none 10 9 3 40.6438
50000 none 10 6 4 46.1415
50000 none 10 7 5 51.8248
50000 none 10 1 6 57.6093
50000 none 10 0 7 63.5743
50000 none 10 2 8 70.2046
50000 none 10 8 9 78.1087
50000 none 10 0 0 21.6778
50000 none 10 9 1 26.845
50000 none 10 4 2 32.1465
50000 none 10 5 3 38.471
50000 none 10 3 4 44.4152
50000 none 10 7 5 49.921
50000 none 10 6 6 57.0759
50000 none 10 2 7 63.1499
50000 none 10 1 8 68.8486
50000 none 10 8 9 76.8551
50000 none 10 1 0 22.8934
50000 none 10 7 1 30.0396
50000 none 10 3 2 36.8268
50000 none 10 4 3 42.6128
50000 none 10 6 4 48.1926
50000 none 10 9 5 53.9508
50000 none 10 2 6 59.6918
50000 none 10 0 7 67.1269
50000 none 10 5 8 74.1012
50000 none 10 8 9 83.6502
50000 none 10 9 0 21.9284
50000 none 10 1 1 31.109
50000 none 10 6 2 36.6538
50000 none 10 7 3 42.7435
50000 none 10 3 4 48.3227
50000 none 10 0 5 55.4393
50000 none 10 4 6 61.0994
50000 none 10 2 7 66.3595
50000 none 10 5 8 73.0003
50000 none 10 8 9 82.6009
50000 none 10 7 0 71.351
50000 none 10 6 1 81.9145
50000 none 10 9 2 92.9395
50000 none 10 5 3 107.906
50000 none 10 0 4 122.579
50000 none 10 2 5 137.9
50000 none 10 1 6 153.624
50000 none 10 3 7 170.518
50000 none 10 4 8 187.454
50000 none 10 8 9 202.653
50000 none 10 1 0 21.8556
50000 none 10 9 1 27.7826
50000 none 10 5 2 34.1813
50000 none 10 0 3 40.3449
50000 none 10 4 4 46.7162
50000 none 10 6 5 52.216
50000 none 10 2 6 58.2625
50000 none 10 3 7 65.0718
50000 none 10 7 8 74.1148
50000 none 10 8 9 85.0589
50000 none 10 1 0 23.4998
50000 none 10 0 1 30.6937
50000 none 10 4 2 36.8787
50000 none 10 9 3 42.2288
50000 none 10 3 4 52.6682
50000 none 10 5 5 58.843
50000 none 10 6 6 64.2299
50000 none 10 7 7 71.7359
50000 none 10 8 8 81.187
50000 none 10 2 9 90.2596
50000 none 4 3 0 9.90934
50000 none 4 0 1 15.4575
50000 none 4 1 2 21.398
50000 none 4 2 3 27.0316
50000 none 4 0 0 9.21417
50000 none 4 2 1 15.104
50000 none 4 1 2 20.5434
50000 none 4 3 3 26.5646
50000 none 4 3 0 9.75086
50000 none 4 0 1 15.4013
50000 none 4 1 2 21.0946
50000 none 4 2 3 26.5948
50000 none 4 2 0 10.5478
50000 none 4 0 1 16.7376
50000 none 4 1 2 22.4651
50000 none 4 3 3 28.2085
50000 none 4 0 0 9.86105
50000 none 4 1 1 16.0962
50000 none 4 2 2 21.7156
50000 none 4 3 3 26.9775
50000 none 4 1 0 9.59783
50000 none 4 2 1 15.184
50000 none 4 0 2 20.3569
50000 none 4 3 3 25.966
50000 none 4 0 0 10.9658
50000 none 4 2 1 16.5109
50000 none 4 1 2 21.8435
50000 none 4 3 3 44.6778
50000 none 4 0 0 14.3137
50000 none 4 2 1 20.6026
50000 none 4 1 2 25.9515
50000 none 4 3 3 31.7973
50000 none 4 1 0 10.3821
50000 none 4 0 1 16.5233
50000 none 4 2 2 22.0651
50000 none 4 3 3 32.1827
50000 none 4 3 0 13.5715
50000 none 4 2 1 19.5555
50000 none 4 1 2 26.2688
50000 none 4 0 3 31.8305
50000 none 1 0 0 44.4737
50000 none 1 0 0 8.017
50000 none 1 0 0 8.50117
50000 none 1 0 0 9.497
50000 none 1 0 0 23.2746
50000 none 1 0 0 8.27086
50000 none 1 0 0 7.7094
50000 none 1 0 0 51.2217
50000 none 1 0 0 8.27629
50000 none 1 0 0 10.2716
100000 none 10 6 0 78.9433
100000 none 10 7 1 99.079
100000 none 10 9 2 120.18
100000 none 10 5 3 143.267
100000 none 10 1 4 170.503
100000 none 10 0 5 194.633
100000 none 10 2 6 216.559
100000 none 10 3 7 237.055
100000 none 10 4 8 258.006
100000 none 10 8 9 277.525
100000 none 10 0 0 25.3701
100000 none 10 1 1 42.6982
100000 none 10 3 2 53.4222
100000 none 10 2 3 70.5798
100000 none 10 9 4 81.4481
100000 none 10 7 5 93.2471
100000 none 10 5 6 110.542
100000 none 10 4 7 132.643
100000 none 10 6 8 156.475
100000 none 10 8 9 181.76
100000 none 10 4 0 31.3457
100000 none 10 7 1 33.5984
100000 none 10 5 2 48.9689
100000 none 10 0 3 68.3847
100000 none 10 9 4 79.5355
100000 none 10 2 5 90.3795
100000 none 10 3 6 100.839
100000 none 10 6 7 113.696
100000 none 10 1 8 132.811
100000 none 10 8 9 149.069
100000 none 10 0 0 30.0405
100000 none 10 7 1 40.613
100000 none 10 6 2 50.5794
100000 none 10 4 3 64.4219
100000 none 10 2 4 74.4774
100000 none 10 3 5 84.662
100000 none 10 9 6 102.317
100000 none 10 1 7 117.957
100000 none 10 5 8 136.457
100000 none 10 8 9 154.342
100000 none 10 2 0 25.1649
100000 none 10 6 1 35.9412
100000 none 10 0 2 46.0847
100000 none 10 8 3 61.228
100000 none 10 9 4 73.3786
100000 none 10 1 5 90.7658
100000 none 10 4 6 102.002
100000 none 10 3 7 122.293
100000 none 10 7 8 138.44
100000 none 10 5 9 158.974
100000 none 10 9 0 26.5377
100000 none 10 7 1 36.5213
100000 none 10 6 2 47.2556
100000 none 10 4 3 57.139
100000 none 10 2 4 68.1891
100000 none 10 3 5 78.9418
100000 none 10 1 6 100.313
100000 none 10 0 7 123.494
100000 none 10 5 8 145.316
100000 none 10 8 9 168.219
100000 none 10 1 0 26.4019
100000 none 10 5 1 37.1015
100000 none 10 9 2 47.3401
100000 none 10 3 3 57.4907
100000 none 10 4 4 68.0285
100000 none 10 0 5 84.8413
100000 none 10 6 6 95.2225
100000 none 10 2 7 105.54
100000 none 10 8 8 121.086
100000 none 10 7 9 135.112
100000 none 10 0 0 26.2606
100000 none 10 7 1 36.5986
100000 none 10 4 2 46.6142
100000 none 10 9 3 56.1519
100000 none 10 2 4 69.8288
100000 none 10 1 5 87.7201
100000 none 10 3 6 97.9394
100000 none 10 5 7 115.027
100000 none 10 8 8 130.446
100000 none 10 6 9 153.231
100000 none 10 7 0 28.2526
100000 none 10 8 1 45.9842
100000 none 10 2 2 57.8424
100000 none 10 6 3 68.2624
100000 none 10 3 4 79.2171
100000 none 10 1 5 89.1633
100000 none 10 9 6 107.685
100000 none 10 4 7 126.283
100000 none 10 0 8 146.939
100000 none 10 5 9 167.314
100000 none 10 6 0 24.9599
100000 none 10 0 1 35.3474
100000 none 10 5 2 53.8282
100000 none 10 9 3 64.2507
100000 none 10 7 4 74.5196
100000 none 10 3 5 85.4501
100000 none 10 8 6 102.879
100000 none 10 1 7 121.701
100000 none 10 4 8 139.038
100000 none 10 2 9 148.951
100000 none 4 0 0 15.0424
100000 none 4 2 1 25.6442
100000 none 4 1 2 36.0936
100000 none 4 3 3 47.45
100000 none 4 1 0 14.3753
100000 none 4 2 1 25.4359
100000 none 4 0 2 36.496
100000 none 4 3 3 47.9964
100000 none 4 0 0 13.3098
100000 none 4 1 1 23.1648
100000 none 4 2 2 32.823
100000 none 4 3 3 42.3574
100000 none 4 3 0 16.0518
100000 none 4 1 1 27.3482
100000 none 4 2 2 39.0107
100000 none 4 0 3 50.6283
100000 none 4 2 0 14.0976
100000 none 4 1 1 23.8959
100000 none 4 0 2 33.4762
100000 none 4 3 3 44.1652
100000 none 4 3 0 16.574
100000 none 4 2 1 28.1225
100000 none 4 1 2 38.4946
100000 none 4 0 3 48.8986
100000 none 4 0 0 15.7355
100000 none 4 1 1 26.513
100000 none 4 2 2 37.6388
100000 none 4 3 3 49.4474
100000 none 4 0 0 16.1584
100000 none 4 3 1 25.9485
100000 none 4 2 2 35.844
100000 none 4 1 3 45.7119
100000 none 4 0 0 13.4399
100000 none 4 1 1 24.1313
100000 none 4 2 2 33.5846
100000 none 4 3 3 45.0536
100000 none 4 3 0 18.3752
100000 none 4 0 1 27.8046
100000 none 4 1 2 37.2114
100000 none 4 2 3 47.1231
100000 none 1 0 0 13.7785
100000 none 1 0 0 43.4945
100000 none 1 0 0 15.2944
100000 none 1 0 0 14.0828
100000 none 1 0 0 12.773
100000 none 1 0 0 31.9032
100000 none 1 0 0 12.281
100000 none 1 0 0 41.7259
100000 none 1 0 0 13.0987
100000 none 1 0 0 44.4625
500000 none 10 6 0 88.9303
500000 none 10 9 1 141.415
500000 none 10 7 2 197.766
500000 none 10 5 3 259.43
500000 none 10 4 4 357.294
500000 none 10 0 5 454.729
500000 none 10 1 6 546.012
500000 none 10 2 7 655.533
500000 none 10 3 8 759.634
500000 none 10 8 9 867.769
500000 none 10 6 0 62.299
500000 none 10 2 1 111.759
500000 none 10 5 2 196.216
500000 none 10 7 3 261.269
500000 none 10 9 4 321.192
500000 none 10 3 5 427.326
500000 none 10 0 6 527.715
500000 none 10 8 7 627.639
500000 none 10 1 8 735.633
500000 none 10 4 9 818.472
500000 none 10 1 0 69.5939
500000 none 10 3 1 115.895
500000 none 10 7 2 182.081
500000 none 10 6 3 240.247
500000 none 10 9 4 295.167
500000 none 10 0 5 370.098
500000 none 10 4 6 464.809
500000 none 10 2 7 568.259
500000 none 10 5 8 641.039
500000 none 10 8 9 722.635
500000 none 10 0 0 66.509
500000 none 10 7 1 140.952
500000 none 10 6 2 208.04
500000 none 10 9 3 268.958
500000 none 10 3 4 375.049
500000 none 10 2 5 452.31
500000 none 10 4 6 540.854
500000 none 10 1 7 638.84
500000 none 10 8 8 743.709
500000 none 10 5 9 833.296
500000 none 10 0 0 70.5442
500000 none 10 6 1 133.244
500000 none 10 9 2 199.396
500000 none 10 7 3 257.936
500000 none 10 3 4 371.795
500000 none 10 1 5 460.458
500000 none 10 4 6 555.217
500000 none 10 2 7 649.769
500000 none 10 5 8 723.525
500000 none 10 8 9 815.686
500000 none 10 7 0 74.7949
500000 none 10 6 1 131.461
500000 none 10 9 2 180.417
500000 none 10 2 3 261.159
500000 none 10 1 4 367.007
500000 none 10 4 5 459.664
500000 none 10 8 6 548.771
500000 none 10 5 7 640.152
500000 none 10 3 8 740.937
500000 none 10 0 9 838.969
500000 none 10 7 0 60.8175
500000 none 10 4 1 130.96
500000 none 10 8 2 217.389
500000 none 10 6 3 269.018
500000 none 10 9 4 332.17
500000 none 10 0 5 433.836
500000 none 10 3 6 527.422
500000 none 10 1 7 624.091
500000 none 10 2 8 729.318
500000 none 10 5 9 813.464
500000 none 10 6 0 61.8567
500000 none 10 7 1 137.656
500000 none 10 1 2 238.724
500000 none 10 4 3 338.105
500000 none 10 0 4 439.758
500000 none 10 9 5 501.249
500000 none 10 2 6 606.848
500000 none 10 3 7 707.268
500000 none 10 5 8 754.242
500000 none 10 8 9 849.131
500000 none 10 7 0 61.2183
500000 none 10 1 1 106.894
500000 none 10 2 2 194.143
500000 none 10 3 3 294.828
500000 none 10 6 4 348.291
500000 none 10 9 5 420.886
500000 none 10 4 6 521.83
500000 none 10 8 7 614.695
500000 none 10 0 8 723.669
500000 none 10 5 9 807.122
500000 none 10 0 0 83.2354
500000 none 10 7 1 131.18
500000 none 10 2 2 221.508
500000 none 10 4 3 309.237
500000 none 10 3 4 397.406
500000 none 10 6 5 452.905
500000 none 10 9 6 502.723
500000 none 10 1 7 606.507
500000 none 10 5 8 692.187
500000 none 10 8 9 797.052
500000 none 4 1 0 46.2827
500000 none 4 2 1 91.3288
500000 none 4 3 2 179.798
500000 none 4 0 3 285.076
500000 none 4 2 0 46.5919
500000 none 4 0 1 92.1671
500000 none 4 1 2 169.363
500000 none 4 3 3 228.897
500000 none 4 1 0 51.9664
500000 none 4 0 1 96.5204
500000 none 4 2 2 177.594
500000 none 4 3 3 224.901
500000 none 4 0 0 49.2225
500000 none 4 3 1 98.6242
500000 none 4 1 2 193.108
500000 none 4 2 3 285.678
500000 none 4 3 0 55.9728
500000 none 4 0 1 102.465
500000 none 4 1 2 148.505
500000 none 4 2 3 247.23
500000 none 4 0 0 57.7624
500000 none 4 2 1 103.484
500000 none 4 1 2 174.893
500000 none 4 3 3 228.211
500000 none 4 2 0 46.5285
500000 none 4 0 1 93.8372
500000 none 4 1 2 138.251
500000 none 4 3 3 188.738
500000 none 4 0 0 47.313
500000 none 4 1 1 91.4477
500000 none 4 3 2 137.51
500000 none 4 2 3 207.166
500000 none 4 1 0 53.2285
500000 none 4 2 1 53.9629
500000 none 4 0 2 110.156
500000 none 4 3 3 161.665
500000 none 4 2 0 48.9684
500000 none 4 0 1 94.1062
500000 none 4 1 2 143.095
500000 none 4 3 3 147.351
500000 none 1 0 0 48.7893
500000 none 1 0 0 57.0975
500000 none 1 0 0 86.0474
500000 none 1 0 0 91.0102
500000 none 1 0 0 53.5864
500000 none 1 0 0 50.039
500000 none 1 0 0 56.543
500000 none 1 0 0 65.222
500000 none 1 0 0 52.1027
500000 none 1 0 0 57.3366
1000000 none 10 6 0 185.071
1000000 none 10 7 1 318.067
1000000 none 10 9 2 441.065
1000000 none 10 8 3 589.395
1000000 none 10 0 4 756.746
1000000 none 10 1 5 920.465
1000000 none 10 2 6 1086.95
1000000 none 10 4 7 1264.18
1000000 none 10 5 8 1414.97
1000000 none 10 3 9 1595.12
1000000 none 10 5 0 145.153
1000000 none 10 0 1 329.056
1000000 none 10 3 2 511.383
1000000 none 10 6 3 652.584
1000000 none 10 9 4 773.879
1000000 none 10 4 5 950.403
1000000 none 10 7 6 1054.58
1000000 none 10 2 7 1253.77
1000000 none 10 1 8 1423.91
1000000 none 10 8 9 1555.96
1000000 none 10 1 0 108.252
1000000 none 10 0 1 121.912
1000000 none 10 9 2 236.775
1000000 none 10 2 3 420.127
1000000 none 10 6 4 539.745
1000000 none 10 7 5 645.553
1000000 none 10 3 6 813.444
1000000 none 10 5 7 961.037
1000000 none 10 4 8 1154.5
1000000 none 10 8 9 1340
1000000 none 10 9 0 136.758
1000000 none 10 6 1 264.051
1000000 none 10 4 2 435.912
1000000 none 10 7 3 555.477
1000000 none 10 8 4 743.425
1000000 none 10 1 5 924.044
1000000 none 10 0 6 1103.47
1000000 none 10 3 7 1289.05
1000000 none 10 2 8 1464.63
1000000 none 10 5 9 1608.91
1000000 none 10 3 0 106.956
1000000 none 10 2 1 216.989
1000000 none 10 9 2 363.472
1000000 none 10 0 3 548.559
1000000 none 10 5 4 724.73
1000000 none 10 7 5 846.187
1000000 none 10 4 6 1012.23
1000000 none 10 1 7 1200.8
1000000 none 10 6 8 1338.41
1000000 none 10 8 9 1511.41
1000000 none 10 9 0 106.523
1000000 none 10 1 1 287.331
1000000 none 10 5 2 456.774
1000000 none 10 0 3 631.47
1000000 none 10 2 4 813.742
1000000 none 10 7 5 941.179
1000000 none 10 3 6 1124.93
1000000 none 10 4 7 1307.44
1000000 none 10 6 8 1428.29
1000000 none 10 8 9 1604.39
1000000 none 10 5 0 102.795
1000000 none 10 0 1 278.922
1000000 none 10 7 2 410.496
1000000 none 10 2 3 589.761
1000000 none 10 6 4 708.349
1000000 none 10 9 5 869.191
1000000 none 10 4 6 1046.32
1000000 none 10 1 7 1231.49
1000000 none 10 3 8 1395.55
1000000 none 10 8 9 1553.84
1000000 none 10 4 0 119.325
1000000 none 10 6 1 234.387
1000000 none 10 7 2 350.522
1000000 none 10 1 3 538.797
1000000 none 10 9 4 655.639
1000000 none 10 0 5 827.586
1000000 none 10 2 6 1019.9
1000000 none 10 3 7 1191.07
1000000 none 10 8 8 1334.02
1000000 none 10 5 9 1529.13
1000000 none 10 2 0 174.586
1000000 none 10 7 1 294.444
1000000 none 10 5 2 437.301
1000000 none 10 9 3 574.637
1000000 none 10 4 4 771.735
1000000 none 10 1 5 961.183
1000000 none 10 3 6 1103.58
1000000 none 10 0 7 1270.96
1000000 none 10 6 8 1396.46
1000000 none 10 8 9 1583.85
1000000 none 10 7 0 109.618
1000000 none 10 9 1 201.244
1000000 none 10 2 2 367.064
1000000 none 10 6 3 491.711
1000000 none 10 3 4 677.928
1000000 none 10 4 5 861.739
1000000 none 10 1 6 995.903
1000000 none 10 0 7 1125.24
1000000 none 10 5 8 1257.52
1000000 none 10 8 9 1410.37
1000000 none 4 3 0 101.01
1000000 none 4 2 1 259.264
1000000 none 4 0 2 435.817
1000000 none 4 1 3 607.101
1000000 none 4 2 0 92.8852
1000000 none 4 0 1 212.231
1000000 none 4 1 2 392.46
1000000 none 4 3 3 504.109
1000000 none 4 0 0 93.0261
1000000 none 4 2 1 254.412
1000000 none 4 1 2 434.027
1000000 none 4 3 3 560.049
1000000 none 4 3 0 431.534
1000000 none 4 2 1 601.214
1000000 none 4 1 2 779.903
1000000 none 4 0 3 960.991
1000000 none 4 3 0 90.5468
1000000 none 4 1 1 262.616
1000000 none 4 2 2 429.566
1000000 none 4 0 3 602.73
1000000 none 4 2 0 90.6542
1000000 none 4 3 1 176.843
1000000 none 4 1 2 329.958
1000000 none 4 0 3 481.617
1000000 none 4 2 0 89.2342
1000000 none 4 0 1 256.5
1000000 none 4 1 2 435.913
1000000 none 4 3 3 559.66
1000000 none 4 2 0 87.3075
1000000 none 4 0 1 203.777
1000000 none 4 1 2 373.685
1000000 none 4 3 3 500.73
1000000 none 4 0 0 90.6825
1000000 none 4 1 1 220.144
1000000 none 4 2 2 391.259
1000000 none 4 3 3 513.976
1000000 none 4 1 0 90.54
1000000 none 4 0 1 176.364
1000000 none 4 2 2 347.159
1000000 none 4 3 3 466.573
1000000 none 1 0 0 115.747
1000000 none 1 0 0 90.4955
1000000 none 1 0 0 149.663
1000000 none 1 0 0 96.2775
1000000 none 1 0 0 99.5273
1000000 none 1 0 0 88.9361
1000000 none 1 0 0 113.911
1000000 none 1 0 0 142.584
1000000 none 1 0 0 92.2181
1000000 none 1 0 0 106.356
5000000 none 10 6 0 598.083
5000000 none 10 7 1 1084.24
5000000 none 10 9 2 1583.77
5000000 none 10 0 3 2251.25
5000000 none 10 2 4 2814.79
5000000 none 10 1 5 3322.65
5000000 none 10 5 6 3892.34
5000000 none 10 4 7 4552.1
5000000 none 10 3 8 5054.64
5000000 none 10 8 9 5736.74
5000000 none 10 5 0 536.795
5000000 none 10 3 1 1080.43
5000000 none 10 0 2 1616.38
5000000 none 10 6 3 2141.49
5000000 none 10 4 4 2690.18
5000000 none 10 9 5 3218.75
5000000 none 10 2 6 3773.36
5000000 none 10 1 7 4414.28
5000000 none 10 7 8 5015.4
5000000 none 10 8 9 5531.66
5000000 none 10 6 0 606.922
5000000 none 10 3 1 1166.65
5000000 none 10 5 2 1745.55
5000000 none 10 0 3 2286.77
5000000 none 10 1 4 2960.75
5000000 none 10 9 5 3487.91
5000000 none 10 7 6 4019.16
5000000 none 10 2 7 4689.76
5000000 none 10 4 8 5220.71
5000000 none 10 8 9 5856.69
5000000 none 10 0 0 482.46
5000000 none 10 1 1 982.459
5000000 none 10 4 2 1684.28
5000000 none 10 7 3 2190.5
5000000 none 10 3 4 2741.88
5000000 none 10 2 5 3284.35
5000000 none 10 9 6 3848.11
5000000 none 10 6 7 4447.82
5000000 none 10 8 8 5043.82
5000000 none 10 5 9 5629.97
5000000 none 10 1 0 612.562
5000000 none 10 4 1 1303.42
5000000 none 10 0 2 1861.1
5000000 none 10 5 3 2466.97
5000000 none 10 9 4 3026.23
5000000 none 10 3 5 3592.01
5000000 none 10 6 6 4093.63
5000000 none 10 7 7 4673.38
5000000 none 10 2 8 5227.18
5000000 none 10 8 9 5762.32
5000000 none 10 0 0 474.871
5000000 none 10 6 1 989.015
5000000 none 10 4 2 1668.39
5000000 none 10 1 3 2230.87
5000000 none 10 2 4 2765.76
5000000 none 10 9 5 3288.61
5000000 none 10 7 6 3820.25
5000000 none 10 3 7 4510.17
5000000 none 10 5 8 5066.87
5000000 none 10 8 9 5593.52
5000000 none 10 4 0 479.445
5000000 none 10 6 1 1002.66
5000000 none 10 1 2 1565.26
5000000 none 10 3 3 2247.64
5000000 none 10 9 4 2781.23
5000000 none 10 0 5 3301.19
5000000 none 10 2 6 3846.17
5000000 none 10 7 7 4487.3
5000000 none 10 5 8 5034.78
5000000 none 10 8 9 5538.54
5000000 none 10 4 0 647.011
5000000 none 10 0 1 1147.72
5000000 none 10 7 2 1674.16
5000000 none 10 2 3 2238.58
5000000 none 10 3 4 2755.36
5000000 none 10 9 5 3256.09
5000000 none 10 6 6 3874.92
5000000 none 10 5 7 4392.18
5000000 none 10 8 8 4994.54
5000000 none 10 1 9 5549.36
5000000 none 10 6 0 491.077
5000000 none 10 1 1 1099.88
5000000 none 10 2 2 1770.63
5000000 none 10 4 3 2461.26
5000000 none 10 0 4 3108.27
5000000 none 10 7 5 3609.47
5000000 none 10 5 6 4152.8
5000000 none 10 9 7 4615.9
5000000 none 10 3 8 5322.22
5000000 none 10 8 9 5841.11
5000000 none 10 6 0 474.736
5000000 none 10 4 1 1166.79
5000000 none 10 3 2 1709.95
5000000 none 10 2 3 2352.85
5000000 none 10 1 4 2862.88
5000000 none 10 0 5 3495.93
5000000 none 10 9 6 4065.61
5000000 none 10 7 7 4572.51
5000000 none 10 8 8 5059.07
5000000 none 10 5 9 5597.5
5000000 none 4 2 0 483.629
5000000 none 4 1 1 527.717
5000000 none 4 0 2 1053.84
5000000 none 4 3 3 1561.44
5000000 none 4 1 0 617.472
5000000 none 4 2 1 1165.45
5000000 none 4 0 2 1869.34
5000000 none 4 3 3 2434.85
5000000 none 4 1 0 605.389
5000000 none 4 2 1 1141.27
5000000 none 4 0 2 1826.79
5000000 none 4 3 3 2340.54
5000000 none 4 0 0 479.036
5000000 none 4 1 1 1118.15
5000000 none 4 2 2 1671.5
5000000 none 4 3 3 2193.65
5000000 none 4 1 0 474.38
5000000 none 4 0 1 965.979
5000000 none 4 2 2 1460.19
5000000 none 4 3 3 1962.71
5000000 none 4 1 0 592.434
5000000 none 4 2 1 1152.61
5000000 none 4 0 2 1694.5
5000000 none 4 3 3 2233.52
5000000 none 4 0 0 479.633
5000000 none 4 2 1 1149.99
5000000 none 4 1 2 1677.02
5000000 none 4 3 3 2219.2
5000000 none 4 1 0 491.363
5000000 none 4 2 1 1173.09
5000000 none 4 0 2 1704.46
5000000 none 4 3 3 2313.43
5000000 none 4 0 0 487.938
5000000 none 4 2 1 1148.46
5000000 none 4 1 2 1700.03
5000000 none 4 3 3 2226.65
5000000 none 4 1 0 511.573
5000000 none 4 2 1 1192.25
